id_troncon,score_h1,score_h3,score_h5
PAR01331,0.02087,0.04567,0.06539
PAR01332,0.01122,0.02474,0.03562
PAR01333,0.03435,0.07445,0.10593
PAR01334,0.03736,0.08081,0.11483
PAR01335,0.04036,0.08713,0.12367
PAR01336,0.09728,0.20413,0.28488
PAR01337,0.0528,0.11316,0.1599
PAR01338,0.05409,0.11586,0.16363
PAR01339,0.01145,0.02524,0.03633
PAR01340,0.00681,0.01508,0.02177
PAR01341,0.01071,0.02362,0.03401
PAR01342,0.00779,0.01722,0.02484
PAR01343,0.01385,0.03046,0.04378
PAR01344,0.00755,0.01671,0.02411
PAR01345,0.01734,0.03805,0.05458
PAR01346,0.03474,0.07527,0.10708
PAR01347,0.10014,0.20988,0.2927
PAR01348,0.04546,0.09784,0.13861
PAR01349,0.01725,0.03784,0.05429
PAR01350,0.00887,0.01959,0.02825
PAR01351,0.00641,0.0142,0.02051
PAR01352,0.03779,0.08171,0.1161
PAR01353,0.11646,0.24255,0.337
PAR01354,0.14283,0.29473,0.40708
PAR01355,0.01164,0.02565,0.03693
PAR01356,0.04228,0.09118,0.12932
PAR01357,0.01975,0.04325,0.06197
PAR01358,0.01782,0.03908,0.05605
PAR01359,0.04438,0.09558,0.13545
PAR01360,0.04368,0.09412,0.13342
PAR01361,0.04334,0.09339,0.13241
PAR01362,0.01118,0.02466,0.0355
PAR01363,0.02302,0.05029,0.07193
PAR01364,0.06747,0.1435,0.20183
PAR01365,0.00814,0.01799,0.02595
PAR01366,0.03935,0.08502,0.12072
PAR01367,0.06246,0.13318,0.18759
PAR01368,0.00379,0.00841,0.01216
PAR01369,0.022,0.04809,0.06882
PAR01370,0.03877,0.08378,0.11899
PAR01371,0.08843,0.18625,0.26049
PAR01372,0.05614,0.12011,0.16952
PAR01373,0.0166,0.03644,0.05229
PAR01374,0.06483,0.13806,0.19433
PAR01375,0.01746,0.03831,0.05495
PAR01376,0.02528,0.05513,0.07876
PAR01377,0.0389,0.08407,0.11939
PAR01378,0.01051,0.02319,0.0334
PAR01379,0.06086,0.12987,0.18303
PAR01380,0.10901,0.22768,0.31688
PAR01381,0.03611,0.07817,0.11114
PAR01382,0.01169,0.02576,0.03708
PAR01383,0.11417,0.23799,0.33084
PAR01384,0.01846,0.04045,0.058
PAR01385,0.06938,0.14743,0.20724
PAR01386,0.01116,0.02461,0.03544
PAR01387,0.01813,0.03974,0.05699
PAR01388,0.09304,0.19557,0.27321
PAR01389,0.03224,0.06996,0.09964
PAR01390,0.02386,0.05209,0.07448
PAR01391,0.02306,0.05038,0.07205
PAR01392,0.02698,0.05877,0.0839
PAR01393,0.05168,0.11083,0.15666
PAR01394,0.03109,0.06752,0.0962
PAR01395,0.01136,0.02504,0.03604
PAR01396,0.03505,0.07592,0.10799
PAR01397,0.06151,0.13122,0.18488
PAR01398,0.0098,0.02163,0.03117
PAR01399,0.01791,0.03927,0.05632
PAR01400,0.00953,0.02104,0.03033
PAR01401,0.03608,0.07811,0.11105
PAR01402,0.05313,0.11385,0.16085
PAR01403,0.20254,0.41017,0.55755
PAR01404,0.0503,0.10796,0.15268
PAR01405,0.10426,0.21815,0.30394
PAR01406,0.02401,0.05241,0.07493
PAR01407,0.02504,0.05461,0.07803
PAR01408,0.02128,0.04654,0.06662
PAR01409,0.00939,0.02074,0.02989
PAR01410,0.01255,0.02763,0.03975
PAR01411,0.01317,0.02898,0.04167
PAR01412,0.07921,0.16752,0.23485
PAR01413,0.0631,0.1345,0.18941
PAR01414,0.01177,0.02595,0.03734
PAR01415,0.01432,0.03149,0.04526
PAR01416,0.1224,0.25436,0.35294
PAR01417,0.02218,0.04848,0.06937
PAR01418,0.06748,0.14352,0.20186
PAR01419,0.02731,0.05947,0.08488
PAR01420,0.01162,0.02561,0.03687
PAR01421,0.14057,0.29028,0.40113
PAR01422,0.01053,0.02322,0.03345
PAR01423,0.02922,0.06354,0.09061
PAR01424,0.01256,0.02766,0.03979
PAR01425,0.01196,0.02635,0.03792
PAR01426,0.04541,0.09775,0.13848
PAR01427,0.02685,0.05849,0.0835
PAR01428,0.08617,0.18168,0.25424
PAR01429,0.05355,0.11472,0.16205
PAR01430,0.14857,0.306,0.42207
PAR01431,0.04281,0.09229,0.13086
PAR01432,0.08681,0.18296,0.25599
PAR01433,0.04989,0.1071,0.15148
PAR01434,0.03949,0.0853,0.12111
PAR01435,0.0522,0.11191,0.15816
PAR01436,0.07662,0.16224,0.22759
PAR01437,0.05584,0.11949,0.16867
PAR01438,0.04463,0.09611,0.13619
PAR01439,0.03099,0.06732,0.09592
PAR01440,0.00698,0.01546,0.02231
PAR01441,0.02674,0.05825,0.08316
PAR01442,0.03954,0.08542,0.12128
PAR01443,0.06287,0.13402,0.18876
PAR01444,0.02149,0.047,0.06727
PAR01445,0.03569,0.07727,0.10989
PAR01446,0.05817,0.12432,0.17535
PAR01447,0.05525,0.11826,0.16696
PAR01448,0.06563,0.13971,0.1966
PAR01449,0.00811,0.01792,0.02585
PAR01450,0.01059,0.02335,0.03363
PAR01451,0.02089,0.0457,0.06544
PAR01452,0.01409,0.031,0.04455
PAR01453,0.0628,0.13389,0.18857
PAR01454,0.03936,0.08503,0.12073
PAR01455,0.05684,0.12156,0.17153
PAR01456,0.05404,0.11575,0.16349
PAR01457,0.04351,0.09376,0.13292
PAR01458,0.02164,0.04732,0.06773
PAR01459,0.02779,0.06049,0.08633
PAR01460,0.05836,0.1247,0.17587
PAR01461,0.02497,0.05446,0.07782
PAR01462,0.01406,0.03092,0.04444
PAR01463,0.01828,0.04006,0.05744
PAR01464,0.05476,0.11723,0.16553
PAR01465,0.142,0.29309,0.40489
PAR01466,0.05007,0.10747,0.152
PAR01467,0.04018,0.08675,0.12314
PAR01468,0.08419,0.17766,0.24873
PAR01469,0.07068,0.15009,0.2109
PAR01470,0.15438,0.31736,0.43714
PAR01471,0.03191,0.06927,0.09866
PAR01472,0.04002,0.08643,0.12269
PAR01473,0.01679,0.03684,0.05287
PAR01474,0.17611,0.35956,0.49256
PAR01475,0.04004,0.08646,0.12273
PAR01476,0.0941,0.19772,0.27614
PAR01477,0.00568,0.01259,0.01819
PAR01478,0.06852,0.14565,0.20479
PAR01479,0.04502,0.09693,0.13733
PAR01480,0.01235,0.02721,0.03914
PAR01481,0.00696,0.0154,0.02223
PAR01482,0.01128,0.02488,0.03581
PAR01483,0.02423,0.05288,0.07559
PAR01484,0.04582,0.0986,0.13966
PAR01485,0.01376,0.03028,0.04353
PAR01486,0.0417,0.08996,0.12762
PAR01487,0.00594,0.01316,0.01902
PAR01488,0.04174,0.09005,0.12774
PAR01489,0.06555,0.13955,0.19639
PAR01490,0.17892,0.36498,0.49959
PAR01491,0.1537,0.31602,0.43537
PAR01492,0.00889,0.01965,0.02833
PAR01493,0.0434,0.09354,0.13261
PAR01494,0.03653,0.07905,0.11237
PAR01495,0.02711,0.05904,0.08427
PAR01496,0.01322,0.02909,0.04183
PAR01497,0.10019,0.20998,0.29283
PAR01498,0.16776,0.34339,0.47143
PAR01499,0.09495,0.19943,0.27848
PAR01500,0.04798,0.10311,0.14594
PAR01501,0.04671,0.10047,0.14226
PAR01502,0.12638,0.26226,0.36357
PAR01503,0.04121,0.08893,0.12618
PAR01504,0.02718,0.0592,0.0845
PAR01505,0.01487,0.03269,0.04695
PAR01506,0.05562,0.11904,0.16803
PAR01507,0.05784,0.12363,0.17439
PAR01508,0.05109,0.1096,0.15495
PAR01509,0.04284,0.09235,0.13095
PAR01510,0.00819,0.0181,0.0261
PAR01511,0.01763,0.03867,0.05547
PAR01512,0.01388,0.03053,0.04388
PAR01513,0.051,0.10942,0.1547
PAR01514,0.08457,0.17841,0.24977
PAR01515,0.01051,0.02318,0.03339
PAR01516,0.07689,0.16278,0.22835
PAR01517,0.03801,0.08218,0.11675
PAR01518,0.02066,0.0452,0.06473
PAR01519,0.10555,0.22076,0.30748
PAR01520,0.00822,0.01817,0.0262
PAR01521,0.02644,0.05761,0.08226
PAR01522,0.02295,0.05013,0.0717
PAR01523,0.05782,0.1236,0.17435
PAR01524,0.04392,0.09461,0.13411
PAR01525,0.05628,0.12039,0.1699
PAR01526,0.03298,0.07153,0.10184
PAR01527,0.0354,0.07667,0.10905
PAR01528,0.01788,0.03921,0.05624
PAR01529,0.04768,0.10249,0.14508
PAR01530,0.04994,0.10721,0.15163
PAR01531,0.08275,0.17473,0.24472
PAR01532,0.01012,0.02233,0.03217
PAR01533,0.02861,0.06225,0.0888
PAR01534,0.00989,0.02183,0.03146
PAR01535,0.02,0.04379,0.06273
PAR01536,0.03108,0.0675,0.09618
PAR01537,0.06402,0.13641,0.19205
PAR01538,0.01162,0.0256,0.03685
PAR01539,0.02082,0.04555,0.06523
PAR01540,0.04649,0.1,0.1416
PAR01541,0.04899,0.10523,0.14888
PAR01542,0.01751,0.0384,0.05508
PAR01543,0.00706,0.01562,0.02255
PAR01544,0.07376,0.15639,0.21957
PAR01545,0.05229,0.11211,0.15844
PAR01546,0.04544,0.09781,0.13856
PAR01547,0.00344,0.00764,0.01106
PAR01548,0.0236,0.05152,0.07366
PAR01549,0.02123,0.04644,0.06648
PAR01550,0.03842,0.08306,0.11798
PAR01551,0.03157,0.06854,0.09764
PAR01552,0.01912,0.04189,0.06004
PAR01553,0.01258,0.0277,0.03984
PAR01554,0.0109,0.02403,0.0346
PAR01555,0.01329,0.02925,0.04206
PAR01556,0.04289,0.09246,0.1311
PAR01557,0.05522,0.11819,0.16686
PAR01558,0.05255,0.11266,0.15919
PAR01559,0.01025,0.02261,0.03257
PAR01560,0.02798,0.06091,0.08691
PAR01561,0.13545,0.2802,0.38766
PAR01562,0.04347,0.09367,0.13279
PAR01563,0.10526,0.22017,0.30668
PAR01564,0.02666,0.05808,0.08292
PAR01565,0.00756,0.01672,0.02413
PAR01566,0.06348,0.13529,0.19051
PAR01567,0.04101,0.08851,0.1256
PAR01568,0.04287,0.09241,0.13104
PAR01569,0.06667,0.14184,0.19954
PAR01570,0.11324,0.23612,0.32831
PAR01571,0.09323,0.19595,0.27373
PAR01572,0.12315,0.25586,0.35496
PAR01573,0.04353,0.09381,0.13298
PAR01574,0.00722,0.01598,0.02307
PAR01575,0.03884,0.08393,0.11919
PAR01576,0.01094,0.02412,0.03474
PAR01577,0.045,0.09689,0.13728
PAR01578,0.01718,0.03769,0.05408
PAR01579,0.04153,0.0896,0.12711
PAR01580,0.05489,0.1175,0.16591
PAR01581,0.01277,0.02812,0.04044
PAR01582,0.01929,0.04225,0.06055
PAR01583,0.06746,0.14349,0.20181
PAR01584,0.01475,0.03242,0.04658
PAR01585,0.03948,0.08528,0.12108
PAR01586,0.06047,0.12906,0.18191
PAR01587,0.01684,0.03695,0.05302
PAR01588,0.02347,0.05126,0.07329
PAR01589,0.00712,0.01576,0.02275
PAR01590,0.0069,0.01527,0.02205
PAR01591,0.05841,0.1248,0.17602
PAR01592,0.04589,0.09874,0.13986
PAR01593,0.01202,0.02649,0.03812
PAR01594,0.02838,0.06175,0.0881
PAR01595,0.02691,0.05861,0.08367
PAR01596,0.01387,0.03051,0.04386
PAR01597,0.02117,0.04631,0.0663
PAR01598,0.07483,0.15859,0.22259
PAR01599,0.02098,0.0459,0.06572
PAR01600,0.01395,0.0307,0.04412
PAR01601,0.07334,0.15553,0.21838
PAR01602,0.02516,0.05488,0.0784
PAR01603,0.03886,0.08398,0.11927
PAR01604,0.01168,0.02575,0.03706
PAR01605,0.08514,0.17958,0.25136
PAR01606,0.01902,0.04166,0.05971
PAR01607,0.01858,0.04072,0.05838
PAR01608,0.02408,0.05257,0.07515
PAR01609,0.0101,0.02229,0.03212
PAR01610,0.11687,0.24336,0.33809
PAR01611,0.02823,0.06143,0.08765
PAR01612,0.02862,0.06227,0.08883
PAR01613,0.04582,0.0986,0.13966
PAR01614,0.01493,0.03281,0.04714
PAR01615,0.00867,0.01916,0.02763
PAR01616,0.06724,0.14303,0.20117
PAR01617,0.0226,0.04939,0.07066
PAR01618,0.04106,0.08861,0.12574
PAR01619,0.0192,0.04206,0.06028
PAR01620,0.04543,0.09777,0.13851
PAR01621,0.07106,0.15086,0.21196
PAR01622,0.03994,0.08625,0.12244
PAR01623,0.00794,0.01756,0.02533
PAR01624,0.03986,0.08609,0.12221
PAR01625,0.01942,0.04254,0.06095
PAR01626,0.07406,0.15701,0.22042
PAR01627,0.03842,0.08304,0.11796
PAR01628,0.00655,0.01449,0.02092
PAR01629,0.02537,0.05532,0.07903
PAR01630,0.04989,0.1071,0.15148
PAR01631,0.03489,0.07559,0.10753
PAR01632,0.05779,0.12352,0.17424
PAR01633,0.01507,0.03312,0.04758
PAR01634,0.01211,0.02667,0.03838
PAR01635,0.01635,0.0359,0.05154
PAR01636,0.04195,0.09049,0.12835
PAR01637,0.04761,0.10235,0.14487
PAR01638,0.0457,0.09835,0.13931
PAR01639,0.0578,0.12355,0.17429
PAR01640,0.12724,0.26397,0.36588
PAR01641,0.04203,0.09065,0.12858
PAR01642,0.01714,0.0376,0.05395
PAR01643,0.03808,0.08234,0.11697
PAR01644,0.03968,0.08571,0.12168
PAR01645,0.01258,0.02771,0.03986
PAR01646,0.00917,0.02026,0.02921
PAR01647,0.01154,0.02544,0.03661
PAR01648,0.05558,0.11895,0.16791
PAR01649,0.0353,0.07646,0.10874
PAR01650,0.0386,0.08342,0.11849
PAR01651,0.04547,0.09787,0.13865
PAR01652,0.04362,0.094,0.13325
PAR01653,0.04008,0.08656,0.12287
PAR01654,0.08409,0.17745,0.24845
PAR01655,0.045,0.09689,0.13728
PAR01656,0.00782,0.01729,0.02494
PAR01657,0.07294,0.15471,0.21725
PAR01658,0.04888,0.10499,0.14855
PAR01659,0.02137,0.04673,0.06689
PAR01660,0.0386,0.08343,0.1185
PAR01661,0.07371,0.15629,0.21943
PAR01662,0.03247,0.07045,0.10032
PAR01663,0.02218,0.04848,0.06937
PAR01664,0.06269,0.13365,0.18824
PAR01665,0.03106,0.06746,0.09612
PAR01666,0.05018,0.10772,0.15234
PAR01667,0.10208,0.21378,0.29801
PAR01668,0.01693,0.03715,0.0533
PAR01669,0.04248,0.0916,0.12991
PAR01670,0.10877,0.2272,0.31622
PAR01671,0.01542,0.03389,0.04866
PAR01672,0.01708,0.03748,0.05377
PAR01673,0.01446,0.0318,0.0457
PAR01674,0.07432,0.15754,0.22115
PAR01675,0.01838,0.04028,0.05775
PAR01676,0.04926,0.1058,0.14967
PAR01677,0.04558,0.0981,0.13896
PAR01678,0.06854,0.1457,0.20486
PAR01679,0.01247,0.02746,0.03951
PAR01680,0.01413,0.03107,0.04465
PAR01681,0.10902,0.22769,0.31688
PAR01682,0.07459,0.1581,0.22191
PAR01683,0.12546,0.26043,0.36112
PAR01684,0.05063,0.10866,0.15364
PAR01685,0.03196,0.06937,0.0988
PAR01686,0.0721,0.153,0.2149
PAR01687,0.009,0.01988,0.02866
PAR01688,0.02658,0.05792,0.0827
PAR01689,0.01389,0.03056,0.04392
PAR01690,0.07413,0.15715,0.22061
PAR01691,0.00993,0.02191,0.03157
PAR01692,0.09062,0.19069,0.26654
PAR01693,0.01314,0.02892,0.04158
PAR01694,0.01141,0.02515,0.0362
PAR01695,0.09079,0.19102,0.267
PAR01696,0.01645,0.03612,0.05183
PAR01697,0.11686,0.24336,0.33809
PAR01698,0.01912,0.04189,0.06003
PAR01699,0.00712,0.01575,0.02274
PAR01700,0.01316,0.02897,0.04166
PAR01701,0.11,0.22966,0.31955
PAR01702,0.06221,0.13267,0.18688
PAR01703,0.09738,0.20434,0.28516
PAR01704,0.09618,0.2019,0.28184
PAR01705,0.08708,0.18351,0.25674
PAR01706,0.05299,0.11357,0.16045
PAR01707,0.01004,0.02216,0.03192
PAR01708,0.01191,0.02625,0.03778
PAR01709,0.0338,0.07328,0.10429
PAR01710,0.03144,0.06828,0.09727
PAR01711,0.01693,0.03714,0.05329
PAR01712,0.05438,0.11645,0.16445
PAR01713,0.04063,0.08771,0.12448
PAR01714,0.03151,0.06842,0.09747
PAR01715,0.0571,0.1221,0.17228
PAR01716,0.07374,0.15634,0.2195
PAR01717,0.10308,0.21579,0.30073
PAR01718,0.0283,0.06157,0.08785
PAR01719,0.02048,0.04481,0.06417
PAR01720,0.00799,0.01767,0.0255
PAR01721,0.06145,0.13109,0.18471
PAR01722,0.00852,0.01882,0.02714
PAR01723,0.11602,0.24167,0.33582
PAR01724,0.21222,0.42851,0.5806
PAR01725,0.01038,0.02291,0.033
PAR01726,0.06047,0.12907,0.18191
PAR01727,0.08666,0.18267,0.25559
PAR01728,0.03152,0.06843,0.09749
PAR01729,0.01949,0.04268,0.06115
PAR01730,0.06983,0.14835,0.2085
PAR01731,0.03116,0.06767,0.09642
PAR01732,0.05953,0.12713,0.17923
PAR01733,0.05183,0.11115,0.1571
PAR01734,0.04493,0.09673,0.13706
PAR01735,0.04733,0.10175,0.14404
PAR01736,0.00906,0.02002,0.02886
PAR01737,0.00426,0.00946,0.01368
PAR01738,0.0571,0.12209,0.17227
PAR01739,0.04167,0.08989,0.12752
PAR01740,0.08344,0.17614,0.24665
PAR01741,0.03818,0.08253,0.11725
PAR01742,0.06282,0.13391,0.1886
PAR01743,0.01769,0.0388,0.05565
PAR01744,0.03564,0.07717,0.10975
PAR01745,0.02934,0.0638,0.09097
PAR01746,0.07432,0.15754,0.22114
PAR01747,0.04208,0.09076,0.12874
PAR01748,0.00537,0.01189,0.01719
PAR01749,0.04975,0.10682,0.15109
PAR01750,0.06305,0.13439,0.18927
PAR01751,0.05526,0.11828,0.16699
PAR01752,0.02195,0.04798,0.06866
PAR01753,0.07172,0.15222,0.21383
PAR01754,0.02041,0.04466,0.06397
PAR01755,0.01072,0.02364,0.03405
PAR01756,0.07326,0.15537,0.21816
PAR01757,0.05023,0.10781,0.15247
PAR01758,0.01198,0.02639,0.03797
PAR01759,0.01499,0.03295,0.04733
PAR01760,0.03464,0.07505,0.10678
PAR01761,0.034,0.07371,0.10489
PAR01762,0.02837,0.06174,0.08807
PAR01763,0.01052,0.02321,0.03342
PAR01764,0.00935,0.02064,0.02976
PAR01765,0.02239,0.04893,0.07001
PAR01766,0.11849,0.2466,0.34248
PAR01767,0.10313,0.21588,0.30086
PAR01768,0.06241,0.13308,0.18745
PAR01769,0.12734,0.26417,0.36615
PAR01770,0.02321,0.05069,0.07249
PAR01771,0.06364,0.13561,0.19095
PAR01772,0.0395,0.08533,0.12115
PAR01773,0.01203,0.02651,0.03815
PAR01774,0.05817,0.12432,0.17535
PAR01775,0.01518,0.03337,0.04793
PAR01776,0.02275,0.0497,0.07109
PAR01777,0.05011,0.10757,0.15213
PAR01778,0.01595,0.03503,0.05028
PAR01779,0.00642,0.01421,0.02052
PAR01780,0.03477,0.07534,0.10718
PAR01781,0.00546,0.0121,0.01749
PAR01782,0.02167,0.04737,0.0678
PAR01783,0.0078,0.01726,0.0249
PAR01784,0.00852,0.01883,0.02715
PAR01785,0.06056,0.12926,0.18218
PAR01786,0.03622,0.07839,0.11146
PAR01787,0.01781,0.03905,0.056
PAR01788,0.01407,0.03095,0.04448
PAR01789,0.08759,0.18455,0.25816
PAR01790,0.00651,0.01441,0.02081
PAR01791,0.1155,0.24063,0.33441
PAR01792,0.04681,0.10068,0.14255
PAR01793,0.02023,0.04428,0.06342
PAR01794,0.05378,0.11522,0.16274
PAR01795,0.05519,0.11812,0.16677
PAR01796,0.01265,0.02786,0.04008
PAR01797,0.09534,0.20021,0.27954
PAR01798,0.10745,0.22456,0.31265
PAR01799,0.03136,0.0681,0.09702
PAR01800,0.0327,0.07096,0.10103
PAR01801,0.04317,0.09304,0.13191
PAR01802,0.04952,0.10633,0.15041
PAR01803,0.03489,0.0756,0.10754
PAR01804,0.08234,0.17389,0.24357
PAR01805,0.03179,0.06902,0.09831
PAR01806,0.05036,0.10808,0.15283
PAR01807,0.01174,0.02586,0.03722
PAR01808,0.03264,0.07082,0.10084
PAR01809,0.0095,0.02097,0.03022
PAR01810,0.01105,0.02436,0.03508
PAR01811,0.01551,0.03408,0.04893
PAR01812,0.0195,0.0427,0.06119
PAR01813,0.01302,0.02866,0.04121
PAR01814,0.03436,0.07447,0.10596
PAR01815,0.04754,0.1022,0.14466
PAR01816,0.02196,0.048,0.06869
PAR01817,0.00577,0.01279,0.01848
PAR01818,0.04789,0.10294,0.14569
PAR01819,0.0132,0.02905,0.04177
PAR01820,0.09865,0.20689,0.28863
PAR01821,0.02236,0.04886,0.0699
PAR01822,0.01131,0.02492,0.03588
PAR01823,0.01296,0.02852,0.04102
PAR01824,0.02693,0.05867,0.08375
PAR01825,0.04126,0.08903,0.12632
PAR01826,0.01325,0.02917,0.04194
PAR01827,0.04914,0.10554,0.14931
PAR01828,0.00946,0.02089,0.03011
PAR01829,0.01642,0.03604,0.05172
PAR01830,0.07358,0.15602,0.21905
PAR01831,0.00616,0.01363,0.01969
PAR01832,0.01087,0.02397,0.03452
PAR01833,0.04444,0.09571,0.13564
PAR01834,0.04595,0.09887,0.14004
PAR01835,0.02506,0.05466,0.0781
PAR01836,0.07397,0.15683,0.22016
PAR01837,0.03278,0.07113,0.10127
PAR01838,0.01248,0.02749,0.03955
PAR01839,0.06564,0.13974,0.19665
PAR01840,0.04562,0.09819,0.13909
PAR01841,0.15751,0.32346,0.44521
PAR01842,0.04143,0.08939,0.12682
PAR01843,0.03354,0.07272,0.10351
PAR01844,0.03115,0.06766,0.09641
PAR01845,0.03159,0.06859,0.0977
PAR01846,0.01448,0.03185,0.04576
PAR01847,0.06041,0.12895,0.18175
PAR01848,0.01087,0.02396,0.0345
PAR01849,0.11049,0.23063,0.32088
PAR01850,0.04547,0.09787,0.13865
PAR01851,0.01399,0.03077,0.04423
PAR01852,0.04743,0.10197,0.14435
PAR01853,0.12515,0.25982,0.3603
PAR01854,0.02225,0.04863,0.06957
PAR01855,0.01273,0.02804,0.04032
PAR01856,0.01048,0.02313,0.03331
PAR01857,0.00984,0.02171,0.03129
PAR01858,0.1266,0.2627,0.36418
PAR01859,0.02319,0.05066,0.07244
PAR01860,0.00901,0.0199,0.02869
PAR01861,0.05068,0.10876,0.15379
PAR01862,0.06504,0.13849,0.19492
PAR01863,0.01019,0.02249,0.0324
PAR01864,0.09133,0.19212,0.2685
PAR01865,0.07142,0.15159,0.21297
PAR01866,0.07546,0.15987,0.22434
PAR01867,0.09973,0.20906,0.29158
PAR01868,0.02816,0.06128,0.08743
PAR01869,0.02058,0.04503,0.06449
PAR01870,0.0105,0.02316,0.03335
PAR01871,0.01532,0.03365,0.04833
PAR01872,0.02768,0.06026,0.08599
PAR01873,0.01215,0.02677,0.03852
PAR01874,0.05472,0.11715,0.16543
PAR01875,0.04861,0.10444,0.14778
PAR01876,0.0429,0.09247,0.13112
PAR01877,0.03568,0.07727,0.10988
PAR01878,0.03937,0.08506,0.12078
PAR01879,0.03065,0.06658,0.09489
PAR01880,0.05377,0.11518,0.16268
PAR01881,0.00733,0.01622,0.0234
PAR01882,0.10547,0.22059,0.30725
PAR01883,0.03869,0.08362,0.11877
PAR01884,0.1004,0.21041,0.29342
PAR01885,0.09979,0.20918,0.29175
PAR01886,0.01969,0.04312,0.06178
PAR01887,0.00424,0.0094,0.01359
PAR01888,0.01603,0.03521,0.05055
PAR01889,0.0838,0.17685,0.24763
PAR01890,0.04226,0.09114,0.12926
PAR01891,0.02129,0.04656,0.06666
PAR01892,0.03869,0.08361,0.11876
PAR01893,0.02924,0.0636,0.09069
PAR01894,0.03642,0.07882,0.11205
PAR01895,0.05228,0.11209,0.1584
PAR01896,0.07343,0.15571,0.21863
PAR01897,0.02991,0.06501,0.09268
PAR01898,0.00732,0.01618,0.02336
PAR01899,0.04921,0.10568,0.14951
PAR01900,0.04061,0.08765,0.1244
PAR01901,0.05169,0.11086,0.15669
PAR01902,0.02881,0.06267,0.08938
PAR01903,0.03857,0.08337,0.11841
PAR01904,0.02446,0.05338,0.07629
PAR01905,0.08902,0.18745,0.26212
PAR01906,0.00702,0.01554,0.02243
PAR01907,0.01591,0.03494,0.05016
PAR01908,0.01061,0.0234,0.0337
PAR01909,0.07662,0.16224,0.2276
PAR01910,0.09658,0.20272,0.28295
PAR01911,0.04375,0.09427,0.13362
PAR01912,0.00702,0.01554,0.02243
PAR01913,0.07156,0.15189,0.21337
PAR01914,0.09958,0.20876,0.29117
PAR01915,0.01031,0.02274,0.03276
PAR01916,0.08904,0.18748,0.26217
PAR01917,0.02911,0.06332,0.0903
PAR01918,0.04926,0.10579,0.14965
PAR01919,0.01917,0.042,0.06019
PAR01920,0.04437,0.09557,0.13544
PAR01921,0.01842,0.04037,0.05789
PAR01922,0.04056,0.08757,0.12428
PAR01923,0.04779,0.10272,0.1454
PAR01924,0.00726,0.01606,0.02319
PAR01925,0.01433,0.03152,0.04529
PAR01926,0.02093,0.04579,0.06556
PAR01927,0.09955,0.2087,0.29109
PAR01928,0.01972,0.04319,0.06188
PAR01929,0.00925,0.02042,0.02944
PAR01930,0.02324,0.05075,0.07258
PAR01931,0.0171,0.03751,0.05382
PAR01932,0.01912,0.04189,0.06004
PAR01933,0.03124,0.06785,0.09667
PAR01934,0.03453,0.07483,0.10646
PAR01935,0.02327,0.05082,0.07268
PAR01936,0.05034,0.10804,0.15279
PAR01937,0.02459,0.05365,0.07668
PAR01938,0.03125,0.06788,0.09671
PAR01939,0.01623,0.03564,0.05117
PAR01940,0.01344,0.02957,0.04252
PAR01941,0.07297,0.15477,0.21734
PAR01942,0.01879,0.04116,0.05901
PAR01943,0.01707,0.03746,0.05375
PAR01944,0.13765,0.28453,0.39345
PAR01945,0.05812,0.12422,0.17521
PAR01946,0.00812,0.01795,0.0259
PAR01947,0.05697,0.12183,0.17191
PAR01948,0.06389,0.13613,0.19167
PAR01949,0.03088,0.06708,0.09559
PAR01950,0.08023,0.1696,0.23769
PAR01951,0.02314,0.05053,0.07227
PAR01952,0.03016,0.06554,0.09343
PAR01953,0.02649,0.05772,0.08242
PAR01954,0.02945,0.06404,0.09132
PAR01955,0.03313,0.07187,0.10231
PAR01956,0.02504,0.05462,0.07804
PAR01957,0.02623,0.05716,0.08162
PAR01958,0.01417,0.03117,0.0448
PAR01959,0.04744,0.10198,0.14436
PAR01960,0.01138,0.02509,0.03611
PAR01961,0.03707,0.08019,0.11397
PAR01962,0.06975,0.14819,0.20828
PAR01963,0.05401,0.11569,0.16339
PAR01964,0.01046,0.02308,0.03324
PAR01965,0.01032,0.02276,0.03279
PAR01966,0.03645,0.07889,0.11215
PAR01967,0.02252,0.0492,0.07039
PAR01968,0.05015,0.10764,0.15223
PAR01969,0.01852,0.04059,0.05819
PAR01970,0.04857,0.10436,0.14767
PAR01971,0.00832,0.01838,0.02651
PAR01972,0.14969,0.30818,0.42497
PAR01973,0.03569,0.07727,0.10989
PAR01974,0.02092,0.04576,0.06552
PAR01975,0.00605,0.01339,0.01935
PAR01976,0.00398,0.00884,0.01279
PAR01977,0.01513,0.03325,0.04776
PAR01978,0.00923,0.02039,0.02939
PAR01979,0.04936,0.10599,0.14994
PAR01980,0.01093,0.0241,0.0347
PAR01981,0.01325,0.02917,0.04194
PAR01982,0.03484,0.07547,0.10737
PAR01983,0.01041,0.02297,0.03309
PAR01984,0.02078,0.04546,0.06509
PAR01985,0.13278,0.27493,0.3806
PAR01986,0.08236,0.17394,0.24364
PAR01987,0.01789,0.03922,0.05625
PAR01988,0.05281,0.11318,0.15992
PAR01989,0.00513,0.01137,0.01644
PAR01990,0.02131,0.04661,0.06673
PAR01991,0.06474,0.13789,0.19409
PAR01992,0.01641,0.03602,0.0517
PAR01993,0.10609,0.22183,0.30894
PAR01994,0.07317,0.15519,0.21792
PAR01995,0.02218,0.04849,0.06938
PAR01996,0.05086,0.10913,0.1543
