id_troncon,score_h1,score_h3,score_h5
SYN001342,0.00416,0.01791,0.02174
SYN001343,0.03462,0.04167,0.08418
SYN001344,0.02174,0.03911,0.04651
SYN001345,0.03911,0.08418,0.08418
SYN001346,0.00416,0.01791,0.03462
SYN001347,0.0,0.0,0.0
SYN001348,0.00416,0.00722,0.01791
SYN001349,0.03911,0.08418,0.08418
SYN001350,0.00416,0.01791,0.03462
SYN001351,0.00416,0.00722,0.01791
SYN001352,0.01791,0.03462,0.04167
SYN001353,0.03462,0.03911,0.08418
SYN001354,0.00416,0.00416,0.00722
SYN001355,0.04651,0.08418,0.2
SYN001356,0.00722,0.03462,0.03462
SYN001357,0.00416,0.00722,0.01791
SYN001358,0.00416,0.01791,0.01791
SYN001359,0.21667,0.5,0.75
SYN001360,0.03462,0.04167,0.08418
SYN001361,0.0,0.00416,0.00416
SYN001362,0.03462,0.08418,0.08418
SYN001363,0.02174,0.03462,0.04651
SYN001364,0.00416,0.00722,0.01791
SYN001365,0.01791,0.03462,0.03911
SYN001366,0.03462,0.04651,0.08418
SYN001367,0.08418,0.2,0.21667
SYN001368,0.02174,0.03911,0.04651
SYN001369,0.00416,0.00722,0.01791
SYN001370,0.01791,0.03462,0.04167
SYN001371,0.00416,0.00722,0.01791
SYN001372,0.01791,0.03462,0.03462
SYN001373,0.0,0.00416,0.00416
SYN001374,0.00722,0.03462,0.03462
SYN001375,0.03462,0.03911,0.0625
SYN001376,0.03462,0.08418,0.08418
SYN001377,0.00416,0.00722,0.01791
SYN001378,0.03462,0.08418,0.08418
SYN001379,0.03462,0.04167,0.08418
SYN001380,0.00416,0.00722,0.01791
SYN001381,0.08418,0.08418,0.21667
SYN001382,0.03462,0.03911,0.04651
SYN001383,0.01791,0.03462,0.04167
SYN001384,0.03462,0.03911,0.08418
SYN001385,0.03462,0.04651,0.08418
SYN001386,0.00416,0.01791,0.02174
SYN001387,0.02174,0.03911,0.04651
SYN001388,0.00722,0.03462,0.03462
SYN001389,0.08418,0.2,0.21667
SYN001390,0.00416,0.00416,0.00416
SYN001391,0.00416,0.00416,0.00416
SYN001392,0.03911,0.08418,0.08418
SYN001393,0.08418,0.21667,0.21667
SYN001394,0.00416,0.00722,0.01791
SYN001395,0.03911,0.08418,0.08418
SYN001396,0.00416,0.00722,0.01791
SYN001397,0.00416,0.00416,0.00722
SYN001398,0.04651,0.08418,0.2
SYN001399,0.00416,0.00416,0.00722
SYN001400,0.03462,0.04651,0.08418
SYN001401,0.04651,0.08418,0.2
SYN001402,0.00722,0.02174,0.03462
SYN001403,0.03462,0.03911,0.0625
SYN001404,0.08418,0.2,0.21667
SYN001405,0.03462,0.04167,0.08418
SYN001406,0.02174,0.03462,0.04651
SYN001407,0.08418,0.21667,0.21667
SYN001408,0.00416,0.00416,0.00722
SYN001409,0.00416,0.00722,0.01791
SYN001410,0.00416,0.00416,0.00416
SYN001411,0.03462,0.08418,0.08418
SYN001412,0.01791,0.03462,0.04167
SYN001413,0.01791,0.03462,0.03911
SYN001414,0.08418,0.21667,0.5
SYN001415,0.00416,0.01791,0.03462
SYN001416,0.03911,0.08418,0.08418
SYN001417,0.01791,0.03462,0.03462
SYN001418,0.0,0.00416,0.00416
SYN001419,0.00416,0.01791,0.03462
SYN001420,0.00416,0.01791,0.03462
SYN001421,0.02174,0.03911,0.04651
SYN001422,0.01791,0.03462,0.03911
SYN001423,0.0,0.00416,0.00416
SYN001424,0.03462,0.04651,0.08418
SYN001425,0.00722,0.02174,0.03462
SYN001426,0.01791,0.03462,0.03462
SYN001427,0.04167,0.08418,0.2
SYN001428,0.00416,0.00722,0.01791
SYN001429,0.00722,0.02174,0.03462
SYN001430,0.00416,0.00722,0.01791
SYN001431,0.01791,0.03462,0.03911
SYN001432,0.04651,0.08418,0.2
SYN001433,0.03911,0.08418,0.08418
SYN001434,0.01791,0.03462,0.03911
SYN001435,0.04167,0.08418,0.2
SYN001436,0.04167,0.08418,0.2
SYN001437,0.00416,0.00722,0.01791
SYN001438,0.03462,0.04167,0.08418
SYN001439,0.01791,0.03462,0.03462
SYN001440,0.00416,0.01791,0.02174
SYN001441,0.03462,0.04167,0.08418
SYN001442,0.08418,0.21667,0.21667
SYN001443,0.08418,0.2,0.21667
SYN001444,0.02174,0.03911,0.04651
SYN001445,0.03462,0.04651,0.08418
SYN001446,0.00416,0.01791,0.03462
SYN001447,0.03911,0.08418,0.08418
SYN001448,0.03911,0.08418,0.08418
SYN001449,0.02174,0.03911,0.04651
SYN001450,0.00416,0.00416,0.00722
SYN001451,0.03911,0.08418,0.08418
SYN001452,0.0,0.00416,0.00416
SYN001453,0.00416,0.01791,0.02174
SYN001454,0.00416,0.00722,0.01791
SYN001455,0.01791,0.03462,0.03911
SYN001456,0.00416,0.00416,0.00722
SYN001457,0.00416,0.00416,0.00722
SYN001458,0.00416,0.01791,0.01791
SYN001459,0.00722,0.02174,0.03462
SYN001460,0.02174,0.03911,0.04651
SYN001461,0.03462,0.08418,0.08418
SYN001462,0.03462,0.08418,0.08418
SYN001463,0.03462,0.04651,0.08418
SYN001464,0.00416,0.01791,0.02174
SYN001465,0.00722,0.02174,0.03462
SYN001466,0.00416,0.01791,0.03462
SYN001467,0.03462,0.08418,0.08418
SYN001468,0.00416,0.00722,0.01791
SYN001469,0.03462,0.08418,0.08418
SYN001470,0.03462,0.08418,0.08418
SYN001471,0.03462,0.03911,0.08418
SYN001472,0.03462,0.03911,0.08418
SYN001473,0.01791,0.03462,0.03911
SYN001474,0.00416,0.00722,0.01791
SYN001475,0.01791,0.03462,0.03911
SYN001476,0.00416,0.00722,0.01791
SYN001477,0.00416,0.00416,0.00416
SYN001478,0.0,0.00416,0.00416
SYN001479,0.0,0.00416,0.00416
SYN001480,0.00416,0.01791,0.01791
SYN001481,0.04651,0.08418,0.2
SYN001482,0.0625,0.08418,0.21667
SYN001483,0.03911,0.08418,0.08418
SYN001484,0.01791,0.03462,0.04167
SYN001485,0.03462,0.08418,0.08418
SYN001486,0.03911,0.08418,0.08418
SYN001487,0.03462,0.04167,0.08418
SYN001488,0.00416,0.00416,0.00722
SYN001489,0.00416,0.00722,0.01791
SYN001490,0.08418,0.21667,0.21667
SYN001491,0.01791,0.03462,0.03462
SYN001492,0.08418,0.2,0.21667
SYN001493,0.00722,0.02174,0.03462
SYN001494,0.0,0.00416,0.00416
SYN001495,0.02174,0.03462,0.04651
SYN001496,0.00416,0.00722,0.01791
SYN001497,0.03462,0.08418,0.08418
SYN001498,0.00722,0.02174,0.03462
SYN001499,0.03462,0.04651,0.08418
SYN001500,0.00722,0.02174,0.03462
SYN001501,0.00722,0.03462,0.03462
SYN001502,0.01791,0.03462,0.03911
SYN001503,0.00416,0.01791,0.03462
SYN001504,0.0,0.00416,0.00416
SYN001505,0.0,0.00416,0.00416
SYN001506,0.03462,0.08418,0.08418
SYN001507,0.03462,0.04651,0.08418
SYN001508,0.01791,0.03462,0.03911
SYN001509,0.00722,0.02174,0.03462
SYN001510,0.08418,0.08418,0.21667
SYN001511,0.01791,0.03462,0.03911
SYN001512,0.03462,0.08418,0.08418
SYN001513,0.00416,0.00722,0.01791
SYN001514,0.00416,0.00416,0.00722
SYN001515,0.00416,0.01791,0.03462
SYN001516,0.03462,0.04651,0.08418
SYN001517,0.02174,0.03462,0.04651
SYN001518,0.03911,0.08418,0.08418
SYN001519,0.08418,0.2,0.21667
SYN001520,0.01791,0.03462,0.04651
SYN001521,0.04167,0.08418,0.2
SYN001522,0.0,0.00416,0.00416
SYN001523,0.0,0.00416,0.00416
SYN001524,0.00416,0.00416,0.00722
SYN001525,0.03462,0.04167,0.08418
SYN001526,0.01791,0.03462,0.03911
SYN001527,0.0,0.00416,0.00416
SYN001528,0.03462,0.08418,0.08418
SYN001529,0.00416,0.00416,0.00722
SYN001530,0.00416,0.00416,0.00416
SYN001531,0.03911,0.08418,0.08418
SYN001532,0.03462,0.08418,0.08418
SYN001533,0.00416,0.00722,0.01791
SYN001534,0.03462,0.08418,0.08418
SYN001535,0.01791,0.03462,0.03462
SYN001536,0.00722,0.03462,0.03462
SYN001537,0.0,0.00416,0.00416
SYN001538,0.0,0.00416,0.00416
SYN001539,0.0,0.00416,0.00416
SYN001540,0.00416,0.00722,0.01791
SYN001541,0.00416,0.00416,0.00722
SYN001542,0.00416,0.01791,0.03462
SYN001543,0.01791,0.03462,0.03911
SYN001544,0.00416,0.01791,0.02174
SYN001545,0.00416,0.00416,0.00722
SYN001546,0.00416,0.00416,0.00416
SYN001547,0.00416,0.00416,0.00416
SYN001548,0.0,0.00416,0.00416
SYN001549,0.00416,0.01791,0.03462
SYN001550,0.03462,0.04167,0.08418
SYN001551,0.00416,0.00722,0.01791
SYN001552,0.00416,0.01791,0.02152
SYN001553,0.01791,0.03462,0.03911
SYN001554,0.00416,0.00722,0.01791
SYN001555,0.00416,0.00416,0.00722
SYN001556,0.00416,0.00416,0.00416
SYN001557,0.00416,0.00722,0.01791
SYN001558,0.01791,0.03462,0.03462
SYN001559,0.00722,0.02174,0.03462
SYN001560,0.03911,0.08418,0.08418
SYN001561,0.00416,0.01791,0.03462
SYN001562,0.00416,0.00416,0.00722
SYN001563,0.00416,0.01791,0.02174
SYN001564,0.00416,0.01791,0.02174
SYN001565,0.0,0.00416,0.00416
SYN001566,0.03911,0.08418,0.08418
SYN001567,0.03911,0.08418,0.08418
SYN001568,0.03462,0.04651,0.08418
SYN001569,0.00416,0.00416,0.00416
SYN001570,0.01791,0.03462,0.04167
SYN001571,0.08418,0.2,0.21667
SYN001572,0.03462,0.03911,0.0625
SYN001573,0.00416,0.00416,0.00416
SYN001574,0.08418,0.2,0.21667
SYN001575,0.01791,0.03462,0.03911
SYN001576,0.00416,0.00416,0.00722
SYN001577,0.00722,0.03462,0.03462
SYN001578,0.03462,0.08418,0.08418
SYN001579,0.00416,0.00722,0.01791
SYN001580,0.00416,0.01791,0.02174
SYN001581,0.03462,0.04651,0.08418
SYN001582,0.00416,0.00416,0.00722
SYN001583,0.0,0.00416,0.00416
SYN001584,0.01791,0.03462,0.03911
SYN001585,0.01791,0.03462,0.03911
SYN001586,0.00722,0.03462,0.03462
SYN001587,0.00416,0.01791,0.01791
SYN001588,0.00416,0.01791,0.02174
SYN001589,0.03911,0.08418,0.08418
SYN001590,0.03462,0.03911,0.0625
SYN001591,0.03911,0.08418,0.08418
SYN001592,0.0,0.00416,0.00416
SYN001593,0.00722,0.03462,0.03462
SYN001594,0.00416,0.00416,0.00416
SYN001595,0.00416,0.00416,0.00722
SYN001596,0.01791,0.03462,0.03462
SYN001597,0.03462,0.08418,0.08418
SYN001598,0.00416,0.00416,0.00722
SYN001599,0.00416,0.01791,0.02174
SYN001600,0.00416,0.00416,0.00722
SYN001601,0.21667,0.5,0.75
SYN001602,0.02174,0.03462,0.04651
SYN001603,0.00416,0.00722,0.01791
SYN001604,0.00722,0.03462,0.03462
SYN001605,0.02174,0.03911,0.04651
SYN001606,0.03462,0.04651,0.08418
SYN001607,0.00722,0.03462,0.03462
SYN001608,0.00416,0.00416,0.00416
SYN001609,0.0,0.00416,0.00416
SYN001610,0.01791,0.03462,0.03911
SYN001611,0.00416,0.01791,0.02174
SYN001612,0.00416,0.00722,0.01791
SYN001613,0.00416,0.01791,0.03462
SYN001614,0.00416,0.01791,0.02174
SYN001615,0.03462,0.08418,0.08418
SYN001616,0.01791,0.03462,0.04167
SYN001617,0.03462,0.03911,0.04651
SYN001618,0.03462,0.04651,0.08418
SYN001619,0.02174,0.03462,0.04651
SYN001620,0.08418,0.2,0.21667
SYN001621,0.01791,0.03462,0.03462
SYN001622,0.0,0.00416,0.00416
SYN001623,0.03911,0.08418,0.08418
SYN001624,0.0,0.00416,0.00416
SYN001625,0.03462,0.03911,0.08418
SYN001626,0.00416,0.00416,0.00722
SYN001627,0.03911,0.08418,0.08418
SYN001628,0.04651,0.08418,0.2
SYN001629,0.00416,0.00416,0.00722
SYN001630,0.0,0.0,0.00416
SYN001631,0.00416,0.01791,0.02174
SYN001632,0.03911,0.08418,0.08418
SYN001633,0.00416,0.01791,0.03462
SYN001634,0.03911,0.08418,0.08418
SYN001635,0.00416,0.01791,0.03462
SYN001636,0.02174,0.03462,0.04651
SYN001637,0.00416,0.00722,0.01791
SYN001638,0.00722,0.03462,0.03462
SYN001639,0.03911,0.08418,0.08418
SYN001640,0.00722,0.03462,0.03462
SYN001641,0.03911,0.08418,0.08418
SYN001642,0.00416,0.00416,0.00416
SYN001643,0.03911,0.08418,0.08418
SYN001644,0.02174,0.03911,0.04651
SYN001645,0.00416,0.00722,0.01791
SYN001646,0.00722,0.02174,0.03462
SYN001647,0.01791,0.03462,0.03462
SYN001648,0.00416,0.00416,0.00722
SYN001649,0.00416,0.00416,0.00722
SYN001650,0.00722,0.03462,0.03462
SYN001651,0.00416,0.00416,0.00416
SYN001652,0.03462,0.03911,0.08418
SYN001653,0.08418,0.2,0.21667
SYN001654,0.01791,0.03462,0.04167
SYN001655,0.00416,0.00416,0.00722
SYN001656,0.00416,0.01791,0.03462
SYN001657,0.00416,0.00416,0.00722
SYN001658,0.00416,0.01791,0.03462
SYN001659,0.01791,0.03462,0.03911
SYN001660,0.01791,0.03462,0.03911
SYN001661,0.04651,0.08418,0.2
SYN001662,0.00416,0.00722,0.01791
SYN001663,0.03911,0.08418,0.08418
SYN001664,0.01791,0.03462,0.03911
SYN001665,0.00416,0.00722,0.01791
SYN001666,0.00416,0.00722,0.01791
SYN001667,0.01791,0.03462,0.04651
SYN001668,0.03462,0.03911,0.04651
SYN001669,0.0,0.00416,0.00416
SYN001670,0.01791,0.03462,0.03911
SYN001671,0.00722,0.02174,0.03462
SYN001672,0.00416,0.00722,0.01791
SYN001673,0.01791,0.03462,0.03462
SYN001674,0.0,0.00416,0.00416
SYN001675,0.00416,0.00416,0.00722
SYN001676,0.00722,0.03462,0.03462
SYN001677,0.0,0.00416,0.00416
SYN001678,0.0,0.0,0.00416
SYN001679,0.00722,0.03462,0.03462
SYN001680,0.03462,0.04651,0.08418
SYN001681,0.00416,0.01791,0.01791
SYN001682,0.00416,0.00722,0.01791
SYN001683,0.01791,0.03462,0.04167
SYN001684,0.04651,0.08418,0.2
SYN001685,0.00416,0.00416,0.00416
SYN001686,0.0,0.00416,0.00416
SYN001687,0.0,0.00416,0.00416
SYN001688,0.01791,0.03462,0.03911
SYN001689,0.01791,0.03462,0.04651
SYN001690,0.00416,0.00416,0.00722
SYN001691,0.00722,0.03462,0.03462
SYN001692,0.0,0.00416,0.00416
SYN001693,0.00416,0.00416,0.00722
SYN001694,0.00416,0.01791,0.03462
SYN001695,0.03911,0.08418,0.08418
SYN001696,0.08418,0.21667,0.36225
SYN001697,0.0,0.00416,0.00416
SYN001698,0.03911,0.08418,0.08418
SYN001699,0.0,0.00416,0.00416
SYN001700,0.0,0.00416,0.00416
SYN001701,0.02174,0.03462,0.04651
SYN001702,0.00416,0.01791,0.03462
SYN001703,0.08418,0.21667,0.21667
SYN001704,0.0,0.00416,0.00416
SYN001705,0.00416,0.01791,0.03462
SYN001706,0.03462,0.08418,0.08418
SYN001707,0.0,0.00416,0.00416
SYN001708,0.00416,0.01791,0.02174
SYN001709,0.00416,0.00416,0.00722
SYN001710,0.01791,0.03462,0.03911
SYN001711,0.00416,0.00722,0.01791
SYN001712,0.00722,0.03462,0.03462
SYN001713,0.0,0.00416,0.00416
SYN001714,0.01791,0.03462,0.04167
SYN001715,0.0,0.0,0.00416
SYN001716,0.03462,0.08418,0.08418
SYN001717,0.03911,0.08418,0.08418
SYN001718,0.03462,0.08418,0.08418
SYN001719,0.0,0.00416,0.00416
SYN001720,0.08418,0.2,0.21667
SYN001721,0.03462,0.08418,0.08418
SYN001722,0.00416,0.01791,0.03462
SYN001723,0.00722,0.02174,0.03462
SYN001724,0.00416,0.00416,0.00722
SYN001725,0.03911,0.08418,0.08418
SYN001726,0.0,0.00416,0.00416
SYN001727,0.00416,0.01791,0.03462
SYN001728,0.00722,0.03462,0.03462
SYN001729,0.00722,0.03462,0.03462
SYN001730,0.00722,0.02174,0.03462
SYN001731,0.08418,0.21667,0.21667
SYN001732,0.00416,0.01791,0.03462
SYN001733,0.00416,0.01791,0.03462
SYN001734,0.0,0.0,0.0
SYN001735,0.00416,0.00416,0.00722
SYN001736,0.00722,0.02174,0.03462
SYN001737,0.03462,0.04167,0.08418
SYN001738,0.00722,0.03462,0.03462
SYN001739,0.00416,0.00722,0.01791
SYN001740,0.00416,0.01791,0.02174
SYN001741,0.00416,0.01791,0.03462
SYN001742,0.0625,0.08418,0.21667
SYN001743,0.01791,0.03462,0.03911
SYN001744,0.00416,0.00416,0.00416
SYN001745,0.03462,0.03911,0.04651
SYN001746,0.01791,0.03462,0.03911
SYN001747,0.03462,0.04651,0.08418
SYN001748,0.01791,0.03462,0.03911
SYN001749,0.03462,0.04651,0.08418
SYN001750,0.03462,0.04651,0.08418
SYN001751,0.03462,0.04651,0.08418
SYN001752,0.00416,0.00416,0.00722
SYN001753,0.00722,0.02174,0.03462
SYN001754,0.03462,0.04651,0.08418
SYN001755,0.03462,0.04651,0.08418
SYN001756,0.01791,0.03462,0.04167
SYN001757,0.03462,0.04167,0.08418
SYN001758,0.00416,0.00416,0.00416
SYN001759,0.00722,0.03462,0.03462
SYN001760,0.00416,0.00722,0.01791
SYN001761,0.03911,0.08418,0.08418
SYN001762,0.08418,0.08418,0.21667
SYN001763,0.03462,0.08418,0.08418
SYN001764,0.03462,0.04651,0.08418
SYN001765,0.04651,0.08418,0.2
SYN001766,0.01791,0.03462,0.03911
SYN001767,0.04651,0.08418,0.2
SYN001768,0.08418,0.21667,0.21667
SYN001769,0.00416,0.00722,0.01791
SYN001770,0.04651,0.08418,0.2
SYN001771,0.03462,0.03911,0.08418
SYN001772,0.02174,0.03911,0.04651
SYN001773,0.00416,0.00722,0.00722
SYN001774,0.08418,0.2,0.21667
SYN001775,0.00416,0.00416,0.00722
SYN001776,0.00722,0.02174,0.03462
SYN001777,0.01791,0.03462,0.03462
SYN001778,0.0,0.00416,0.00416
SYN001779,0.00722,0.03462,0.03462
SYN001780,0.03462,0.03911,0.08418
SYN001781,0.01791,0.03462,0.03911
SYN001782,0.0,0.00416,0.00416
SYN001783,0.2,0.21667,0.73423
SYN001784,0.00416,0.01791,0.02174
SYN001785,0.00416,0.01791,0.02174
SYN001786,0.00416,0.00722,0.01791
SYN001787,0.00416,0.00722,0.01791
SYN001788,0.00416,0.00416,0.00416
SYN001789,0.08418,0.21667,0.21667
SYN001790,0.00416,0.01791,0.03462
SYN001791,0.00416,0.00416,0.00722
SYN001792,0.03462,0.03911,0.08418
SYN001793,0.00722,0.02174,0.03462
SYN001794,0.0,0.00416,0.00416
SYN001795,0.01791,0.03462,0.03911
SYN001796,0.03462,0.04651,0.08418
SYN001797,0.00416,0.01791,0.03462
SYN001798,0.00416,0.01791,0.02174
SYN001799,0.03462,0.08418,0.08418
SYN001800,0.00722,0.03462,0.03462
SYN001801,0.00722,0.03462,0.03462
SYN001802,0.00722,0.03462,0.03462
SYN001803,0.03462,0.04167,0.08418
SYN001804,0.00416,0.00722,0.01791
SYN001805,0.00416,0.00416,0.00416
SYN001806,0.03462,0.08418,0.08418
SYN001807,0.00416,0.00416,0.00416
SYN001808,0.00416,0.00416,0.00722
SYN001809,0.00722,0.02174,0.03462
SYN001810,0.00416,0.00722,0.01791
SYN001811,0.00722,0.02174,0.03462
SYN001812,0.00416,0.01791,0.03462
SYN001813,0.00416,0.00416,0.00722
SYN001814,0.00416,0.01791,0.02174
SYN001815,0.03462,0.03911,0.0625
SYN001816,0.00416,0.01791,0.02174
SYN001817,0.01791,0.03462,0.03462
SYN001818,0.03462,0.0625,0.08418
SYN001819,0.03462,0.04651,0.08418
SYN001820,0.00722,0.02174,0.03462
SYN001821,0.01791,0.03462,0.03462
SYN001822,0.08418,0.21667,0.21667
SYN001823,0.08418,0.21667,0.5
SYN001824,0.00416,0.00416,0.00722
SYN001825,0.03911,0.08418,0.08418
SYN001826,0.00416,0.01791,0.03462
SYN001827,0.00416,0.00722,0.01791
SYN001828,0.00416,0.01791,0.02174
SYN001829,0.00722,0.03462,0.03462
SYN001830,0.0,0.00416,0.00416
SYN001831,0.00416,0.01791,0.02174
SYN001832,0.02174,0.03911,0.04651
SYN001833,0.03911,0.08418,0.08418
SYN001834,0.02174,0.03462,0.04651
SYN001835,0.03911,0.08418,0.08418
SYN001836,0.00416,0.01791,0.02174
SYN001837,0.00416,0.00722,0.01791
SYN001838,0.00416,0.00722,0.01791
SYN001839,0.00416,0.00722,0.01791
SYN001840,0.02174,0.03462,0.04651
SYN001841,0.01791,0.03462,0.03911
SYN001842,0.03462,0.04651,0.08418
SYN001843,0.01791,0.03462,0.03911
SYN001844,0.03462,0.03911,0.0625
SYN001845,0.04651,0.08418,0.2
SYN001846,0.00416,0.01791,0.03462
SYN001847,0.02174,0.03911,0.04651
SYN001848,0.00416,0.00416,0.00722
SYN001849,0.00416,0.00722,0.01791
SYN001850,0.0,0.00416,0.00416
SYN001851,0.0,0.00416,0.00416
SYN001852,0.02174,0.03911,0.04651
SYN001853,0.00416,0.00416,0.00416
SYN001854,0.0,0.00416,0.00416
SYN001855,0.03462,0.04167,0.08418
SYN001856,0.00416,0.00416,0.00722
SYN001857,0.00722,0.03462,0.03462
SYN001858,0.03462,0.04651,0.08418
SYN001859,0.00722,0.02174,0.03462
SYN001860,0.00722,0.02174,0.03462
SYN001861,0.01791,0.03462,0.03462
SYN001862,0.03462,0.04651,0.08418
SYN001863,0.03462,0.04651,0.08418
SYN001864,0.03462,0.08418,0.08418
SYN001865,0.0,0.00416,0.00416
SYN001866,0.03462,0.03911,0.0625
SYN001867,0.03911,0.08418,0.08418
SYN001868,0.01791,0.03462,0.03911
SYN001869,0.0,0.00416,0.00416
SYN001870,0.02174,0.03911,0.04651
SYN001871,0.01791,0.03462,0.03911
SYN001872,0.00416,0.01791,0.03462
SYN001873,0.01791,0.03462,0.03911
SYN001874,0.00416,0.00416,0.00722
SYN001875,0.0,0.00416,0.00416
SYN001876,0.00722,0.02174,0.03462
SYN001877,0.00722,0.03462,0.03462
SYN001878,0.03462,0.03911,0.04651
SYN001879,0.04651,0.08418,0.2
SYN001880,0.00416,0.00416,0.00722
SYN001881,0.01791,0.03462,0.04167
SYN001882,0.00722,0.02174,0.03462
SYN001883,0.00416,0.00416,0.00722
SYN001884,0.00416,0.01791,0.01791
SYN001885,0.00722,0.02174,0.03462
SYN001886,0.03462,0.04651,0.08418
SYN001887,0.03462,0.04651,0.08418
SYN001888,0.0,0.00416,0.00416
SYN001889,0.01791,0.03462,0.03911
SYN001890,0.00416,0.00416,0.00722
SYN001891,0.00722,0.02174,0.03462
SYN001892,0.00722,0.03462,0.03462
SYN001893,0.04167,0.08418,0.2
SYN001894,0.03462,0.03911,0.04651
SYN001895,0.02174,0.03911,0.04651
SYN001896,0.03911,0.08418,0.08418
SYN001897,0.00722,0.03462,0.03462
SYN001898,0.00722,0.02174,0.03462
SYN001899,0.00722,0.03462,0.03462
SYN001900,0.03462,0.08418,0.08418
SYN001901,0.03462,0.08418,0.08418
SYN001902,0.00416,0.00722,0.01791
SYN001903,0.01791,0.03462,0.03911
SYN001904,0.03462,0.04651,0.08418
SYN001905,0.03462,0.03911,0.0625
SYN001906,0.02174,0.03911,0.04651
SYN001907,0.02174,0.03911,0.04651
SYN001908,0.00416,0.00722,0.01791
SYN001909,0.01791,0.03462,0.04167
SYN001910,0.00416,0.00416,0.00416
SYN001911,0.03462,0.08418,0.08418
SYN001912,0.0,0.00416,0.00416
SYN001913,0.03462,0.03911,0.0625
SYN001914,0.03462,0.03911,0.08418
SYN001915,0.00416,0.01791,0.03462
SYN001916,0.00722,0.03462,0.03462
SYN001917,0.00416,0.01791,0.03462
SYN001918,0.03462,0.03911,0.0625
SYN001919,0.03462,0.08418,0.08418
SYN001920,0.0,0.00416,0.00416
SYN001921,0.00416,0.01791,0.03462
SYN001922,0.00416,0.01791,0.02174
SYN001923,0.00416,0.00416,0.00722
SYN001924,0.00416,0.00416,0.00722
SYN001925,0.02174,0.03462,0.04651
SYN001926,0.00416,0.00722,0.01791
SYN001927,0.00416,0.01791,0.02174
SYN001928,0.03911,0.08418,0.08418
SYN001929,0.00416,0.01791,0.02174
SYN001930,0.01791,0.03462,0.03911
SYN001931,0.00416,0.01791,0.03462
SYN001932,0.00722,0.02174,0.03462
SYN001933,0.00416,0.00722,0.01791
SYN001934,0.00416,0.00416,0.00722
SYN001935,0.02174,0.03911,0.04651
SYN001936,0.01791,0.03462,0.03911
SYN001937,0.03462,0.04651,0.08418
SYN001938,0.00416,0.00722,0.01791
SYN001939,0.03462,0.04651,0.08418
SYN001940,0.01791,0.03462,0.03462
SYN001941,0.00416,0.00416,0.00722
SYN001942,0.00416,0.00722,0.01791
SYN001943,0.04651,0.08418,0.2
SYN001944,0.0,0.00416,0.00416
SYN001945,0.03462,0.08418,0.08418
SYN001946,0.03462,0.04651,0.08418
SYN001947,0.04167,0.08418,0.2
SYN001948,0.01791,0.03462,0.03911
SYN001949,0.02174,0.03911,0.04651
SYN001950,0.01791,0.03462,0.03911
SYN001951,0.02174,0.03462,0.04651
SYN001952,0.00416,0.00722,0.01791
SYN001953,0.00722,0.02174,0.03462
SYN001954,0.0,0.00416,0.00416
SYN001955,0.01791,0.03462,0.03911
SYN001956,0.00722,0.02174,0.03462
SYN001957,0.03911,0.08418,0.08418
SYN001958,0.00416,0.00416,0.00722
SYN001959,0.00722,0.02174,0.03462
SYN001960,0.02174,0.03911,0.04651
SYN001961,0.00416,0.00722,0.01791
SYN001962,0.03911,0.08418,0.08418
SYN001963,0.03911,0.08418,0.08418
SYN001964,0.00416,0.00416,0.00722
SYN001965,0.03462,0.04651,0.08418
SYN001966,0.00416,0.01791,0.03462
SYN001967,0.00416,0.00722,0.01791
SYN001968,0.00722,0.02174,0.03462
SYN001969,0.01791,0.03462,0.03462
SYN001970,0.01791,0.03462,0.03462
SYN001971,0.03462,0.08418,0.08418
SYN001972,0.03462,0.04167,0.08418
SYN001973,0.00416,0.00416,0.00416
SYN001974,0.03911,0.08418,0.08418
SYN001975,0.00722,0.02174,0.03462
SYN001976,0.00416,0.01791,0.02174
SYN001977,0.00722,0.02174,0.03462
SYN001978,0.00722,0.03462,0.03462
SYN001979,0.04651,0.08418,0.21667
SYN001980,0.00416,0.01791,0.03462
SYN001981,0.00722,0.03462,0.03462
SYN001982,0.00416,0.00722,0.01791
SYN001983,0.00722,0.02174,0.03462
SYN001984,0.01791,0.03462,0.03911
SYN001985,0.01791,0.03462,0.03462
SYN001986,0.00416,0.00416,0.00722
SYN001987,0.00416,0.00722,0.01791
SYN001988,0.03462,0.08418,0.08418
SYN001989,0.03462,0.08418,0.08418
SYN001990,0.03911,0.08418,0.08418
SYN001991,0.0,0.00416,0.00416
SYN001992,0.00416,0.00722,0.01791
SYN001993,0.03462,0.08418,0.08418
SYN001994,0.00722,0.03462,0.03462
SYN001995,0.0,0.00416,0.00416
SYN001996,0.0,0.00416,0.00416
SYN001997,0.00722,0.02174,0.03462
SYN001998,0.00722,0.03462,0.03462
SYN001999,0.00416,0.00722,0.01791
SYN002000,0.0,0.00416,0.00416
SYN002001,0.00416,0.00722,0.01791
SYN002002,0.03462,0.08418,0.08418
SYN002003,0.03462,0.04651,0.08418
SYN002004,0.08418,0.2,0.21667
SYN002005,0.00416,0.00722,0.01791
SYN002006,0.00722,0.02174,0.03462
SYN002007,0.04167,0.08418,0.08418
SYN002008,0.00722,0.03462,0.03462
SYN002009,0.00416,0.01791,0.03462
SYN002010,0.03911,0.08418,0.08418
SYN002011,0.00416,0.00416,0.00722
