id_troncon,score_h1,score_h3,score_h5
LYO01332,0.00646,0.01425,0.02053
LYO01333,0.01505,0.03293,0.0472
LYO01334,0.0251,0.0545,0.07769
LYO01335,0.04343,0.09313,0.13173
LYO01336,0.02044,0.04452,0.06362
LYO01337,0.03303,0.0713,0.10128
LYO01338,0.03807,0.08191,0.1161
LYO01339,0.02736,0.0593,0.08445
LYO01340,0.03238,0.06994,0.09938
LYO01341,0.1083,0.22505,0.31245
LYO01342,0.01714,0.03744,0.0536
LYO01343,0.21938,0.43948,0.59285
LYO01344,0.02374,0.05159,0.0736
LYO01345,0.0266,0.05768,0.08218
LYO01346,0.03257,0.07034,0.09993
LYO01347,0.06728,0.14239,0.19979
LYO01348,0.02895,0.06268,0.08919
LYO01349,0.06203,0.13163,0.18499
LYO01350,0.03821,0.0822,0.11651
LYO01351,0.02956,0.06397,0.09101
LYO01352,0.02473,0.0537,0.07657
LYO01353,0.12447,0.25706,0.35561
LYO01354,0.01106,0.02427,0.03487
LYO01355,0.04724,0.10108,0.14276
LYO01356,0.04881,0.10434,0.14728
LYO01357,0.02782,0.06027,0.08581
LYO01358,0.01332,0.02918,0.04186
LYO01359,0.08896,0.18636,0.25993
LYO01360,0.01912,0.04168,0.05961
LYO01361,0.02649,0.05744,0.08184
LYO01362,0.09497,0.19841,0.27634
LYO01363,0.02159,0.04699,0.0671
LYO01364,0.00344,0.0076,0.01097
LYO01365,0.06643,0.14064,0.19739
LYO01366,0.02803,0.06072,0.08645
LYO01367,0.01882,0.04105,0.05872
LYO01368,0.00944,0.02075,0.02985
LYO01369,0.00752,0.01655,0.02383
LYO01370,0.00753,0.01659,0.02388
LYO01371,0.02184,0.04752,0.06786
LYO01372,0.04013,0.08624,0.12214
LYO01373,0.09976,0.208,0.28937
LYO01374,0.0216,0.04702,0.06715
LYO01375,0.01003,0.02204,0.03169
LYO01376,0.03742,0.08056,0.11421
LYO01377,0.17182,0.34926,0.47786
LYO01378,0.0233,0.05064,0.07226
LYO01379,0.05314,0.1133,0.15969
LYO01380,0.07902,0.16628,0.23253
LYO01381,0.07822,0.16465,0.2303
LYO01382,0.05108,0.10905,0.15381
LYO01383,0.06851,0.1449,0.20324
LYO01384,0.08985,0.18814,0.26236
LYO01385,0.01326,0.02905,0.04169
LYO01386,0.0318,0.06872,0.09766
LYO01387,0.07588,0.1599,0.2238
LYO01388,0.01818,0.03966,0.05675
LYO01389,0.03266,0.07053,0.1002
LYO01390,0.05885,0.1251,0.17598
LYO01391,0.01466,0.03207,0.04598
LYO01392,0.0092,0.02023,0.02911
LYO01393,0.02818,0.06104,0.08689
LYO01394,0.06889,0.14567,0.20429
LYO01395,0.01902,0.04148,0.05932
LYO01396,0.02369,0.05148,0.07344
LYO01397,0.01718,0.03753,0.05372
LYO01398,0.02197,0.0478,0.06826
LYO01399,0.01492,0.03263,0.04678
LYO01400,0.10079,0.21007,0.29217
LYO01401,0.01611,0.03522,0.05045
LYO01402,0.07878,0.16579,0.23186
LYO01403,0.01972,0.04298,0.06144
LYO01404,0.05292,0.11286,0.15908
LYO01405,0.09133,0.19112,0.26642
LYO01406,0.02595,0.05629,0.08021
LYO01407,0.02253,0.049,0.06994
LYO01408,0.02154,0.04688,0.06696
LYO01409,0.14848,0.3041,0.41841
LYO01410,0.10635,0.22116,0.3072
LYO01411,0.07444,0.15697,0.21979
LYO01412,0.02528,0.05487,0.07822
LYO01413,0.02477,0.05379,0.0767
LYO01414,0.10703,0.22252,0.30904
LYO01415,0.04505,0.09651,0.13642
LYO01416,0.04606,0.09861,0.13934
LYO01417,0.04419,0.09472,0.13394
LYO01418,0.02765,0.05992,0.08531
LYO01419,0.08319,0.17471,0.24405
LYO01420,0.01676,0.03661,0.05243
LYO01421,0.01116,0.02449,0.03519
LYO01422,0.06136,0.13025,0.18308
LYO01423,0.05785,0.12304,0.17314
LYO01424,0.00572,0.01262,0.01819
LYO01425,0.0427,0.09161,0.12962
LYO01426,0.00952,0.02092,0.03009
LYO01427,0.0398,0.08554,0.12116
LYO01428,0.03418,0.07374,0.10469
LYO01429,0.02782,0.06028,0.08582
LYO01430,0.00937,0.02059,0.02961
LYO01431,0.0992,0.20688,0.28784
LYO01432,0.00787,0.01732,0.02494
LYO01433,0.03215,0.06945,0.09868
LYO01434,0.04115,0.08836,0.12509
LYO01435,0.09683,0.20214,0.28141
LYO01436,0.00686,0.01511,0.02177
LYO01437,0.09355,0.19557,0.27247
LYO01438,0.12398,0.25609,0.35431
LYO01439,0.00547,0.01206,0.01739
LYO01440,0.01077,0.02365,0.03399
LYO01441,0.01292,0.02832,0.04064
LYO01442,0.07714,0.16247,0.22732
LYO01443,0.03926,0.08441,0.11959
LYO01444,0.0223,0.0485,0.06924
LYO01445,0.00938,0.02061,0.02965
LYO01446,0.11948,0.24721,0.34236
LYO01447,0.01606,0.03511,0.0503
LYO01448,0.01788,0.03902,0.05583
LYO01449,0.09509,0.19866,0.27667
LYO01450,0.02149,0.04678,0.06682
LYO01451,0.11801,0.24431,0.33845
LYO01452,0.01188,0.02605,0.03741
LYO01453,0.02562,0.05559,0.07923
LYO01454,0.0775,0.1632,0.22832
LYO01455,0.0142,0.03109,0.04458
LYO01456,0.06543,0.1386,0.19457
LYO01457,0.02602,0.05645,0.08044
LYO01458,0.07895,0.16614,0.23234
LYO01459,0.02635,0.05716,0.08143
LYO01460,0.02035,0.04433,0.06336
LYO01461,0.04712,0.10082,0.1424
LYO01462,0.055,0.11716,0.16503
LYO01463,0.06097,0.12946,0.182
LYO01464,0.01116,0.0245,0.0352
LYO01465,0.03109,0.06721,0.09555
LYO01466,0.13096,0.26984,0.37274
LYO01467,0.03923,0.08435,0.11949
LYO01468,0.02435,0.05289,0.07543
LYO01469,0.01064,0.02336,0.03357
LYO01470,0.02893,0.06264,0.08913
LYO01471,0.01072,0.02353,0.03381
LYO01472,0.03274,0.07068,0.10042
LYO01473,0.0117,0.02567,0.03687
LYO01474,0.01471,0.0322,0.04616
LYO01475,0.04019,0.08637,0.12231
LYO01476,0.01125,0.0247,0.03548
LYO01477,0.00773,0.01702,0.02451
LYO01478,0.059,0.12541,0.17641
LYO01479,0.01056,0.0232,0.03334
LYO01480,0.06091,0.12933,0.18181
LYO01481,0.09993,0.20835,0.28983
LYO01482,0.01296,0.02839,0.04075
LYO01483,0.03961,0.08515,0.12062
LYO01484,0.04014,0.08627,0.12217
LYO01485,0.01106,0.02428,0.03489
LYO01486,0.02352,0.05112,0.07294
LYO01487,0.01566,0.03424,0.04906
LYO01488,0.01613,0.03525,0.05049
LYO01489,0.03502,0.07551,0.10716
LYO01490,0.00572,0.01262,0.0182
LYO01491,0.01076,0.02363,0.03395
LYO01492,0.01001,0.02199,0.03161
LYO01493,0.01838,0.04009,0.05736
LYO01494,0.01623,0.03548,0.05082
LYO01495,0.06871,0.14531,0.20379
LYO01496,0.02613,0.05668,0.08077
LYO01497,0.01919,0.04183,0.05982
LYO01498,0.01168,0.02561,0.03679
LYO01499,0.11022,0.22887,0.31762
LYO01500,0.06765,0.14315,0.20082
LYO01501,0.04019,0.08635,0.12229
LYO01502,0.0432,0.09265,0.13105
LYO01503,0.00867,0.01908,0.02746
LYO01504,0.0069,0.0152,0.0219
LYO01505,0.0257,0.05577,0.07948
LYO01506,0.04732,0.10124,0.14298
LYO01507,0.02379,0.05169,0.07374
LYO01508,0.00616,0.01358,0.01957
LYO01509,0.03394,0.07323,0.10397
LYO01510,0.06684,0.14149,0.19855
LYO01511,0.04233,0.09084,0.12854
LYO01512,0.02843,0.06156,0.08763
LYO01513,0.01592,0.0348,0.04986
LYO01514,0.01137,0.02495,0.03584
LYO01515,0.02295,0.04991,0.07123
LYO01516,0.02767,0.05995,0.08537
LYO01517,0.09349,0.19544,0.27231
LYO01518,0.02518,0.05466,0.07793
LYO01519,0.06164,0.13082,0.18387
LYO01520,0.02403,0.05221,0.07447
LYO01521,0.01425,0.03119,0.04472
LYO01522,0.01041,0.02285,0.03285
LYO01523,0.00564,0.01245,0.01795
LYO01524,0.03858,0.08299,0.1176
LYO01525,0.01393,0.0305,0.04374
LYO01526,0.00775,0.01706,0.02456
LYO01527,0.11566,0.23966,0.33219
LYO01528,0.08692,0.18225,0.25433
LYO01529,0.07002,0.14799,0.20747
LYO01530,0.03198,0.06909,0.09819
LYO01531,0.00466,0.0103,0.01486
LYO01532,0.0354,0.0763,0.10826
LYO01533,0.03295,0.07113,0.10104
LYO01534,0.03058,0.06612,0.09402
LYO01535,0.15018,0.30742,0.42281
LYO01536,0.00552,0.01217,0.01755
LYO01537,0.06145,0.13044,0.18335
LYO01538,0.08082,0.16992,0.23751
LYO01539,0.05877,0.12492,0.17574
LYO01540,0.12102,0.25025,0.34645
LYO01541,0.02539,0.05511,0.07855
LYO01542,0.03109,0.06721,0.09556
LYO01543,0.09952,0.20753,0.28872
LYO01544,0.00362,0.00799,0.01155
LYO01545,0.02617,0.05677,0.08089
LYO01546,0.0242,0.05258,0.07499
LYO01547,0.11669,0.24169,0.33492
LYO01548,0.03982,0.08558,0.12121
LYO01549,0.06867,0.14522,0.20367
LYO01550,0.06063,0.12875,0.18102
LYO01551,0.13868,0.28497,0.39296
LYO01552,0.09013,0.1887,0.26313
LYO01553,0.0181,0.03951,0.05653
LYO01554,0.01668,0.03643,0.05217
LYO01555,0.01708,0.03731,0.05341
LYO01556,0.09825,0.20498,0.28527
LYO01557,0.02552,0.05537,0.07893
LYO01558,0.02108,0.0459,0.06557
LYO01559,0.09482,0.19812,0.27595
LYO01560,0.0254,0.05512,0.07857
LYO01561,0.02428,0.05275,0.07523
LYO01562,0.10295,0.21438,0.29802
LYO01563,0.0182,0.03972,0.05683
LYO01564,0.01654,0.03613,0.05174
LYO01565,0.13074,0.26939,0.37215
LYO01566,0.07064,0.14925,0.2092
LYO01567,0.00887,0.0195,0.02805
LYO01568,0.06813,0.14412,0.20216
LYO01569,0.02774,0.06011,0.08559
LYO01570,0.01964,0.04281,0.06121
LYO01571,0.00783,0.01724,0.02482
LYO01572,0.05786,0.12305,0.17316
LYO01573,0.03797,0.08171,0.11582
LYO01574,0.0883,0.18501,0.2581
LYO01575,0.04043,0.08687,0.12301
LYO01576,0.01816,0.03963,0.0567
LYO01577,0.02016,0.04391,0.06277
LYO01578,0.0221,0.04808,0.06865
LYO01579,0.11592,0.24016,0.33287
LYO01580,0.12762,0.26326,0.36393
LYO01581,0.006,0.01324,0.01909
LYO01582,0.01755,0.03832,0.05484
LYO01583,0.02278,0.04954,0.07071
LYO01584,0.05378,0.11463,0.16152
LYO01585,0.00823,0.0181,0.02605
LYO01586,0.03101,0.06704,0.09531
LYO01587,0.00652,0.01437,0.02071
LYO01588,0.02481,0.05387,0.07681
LYO01589,0.02924,0.06328,0.09004
LYO01590,0.01645,0.03595,0.05149
LYO01591,0.06078,0.12907,0.18146
LYO01592,0.03092,0.06685,0.09504
LYO01593,0.06741,0.14265,0.20014
LYO01594,0.01505,0.03293,0.0472
LYO01595,0.01344,0.02945,0.04225
LYO01596,0.06302,0.13367,0.18779
LYO01597,0.01358,0.02974,0.04266
LYO01598,0.00666,0.01467,0.02114
LYO01599,0.01608,0.03515,0.05035
LYO01600,0.02584,0.05606,0.07989
LYO01601,0.00524,0.01155,0.01666
LYO01602,0.03811,0.08199,0.11622
LYO01603,0.04789,0.10243,0.14464
LYO01604,0.04168,0.08949,0.12666
LYO01605,0.07193,0.15187,0.2128
LYO01606,0.08018,0.16863,0.23574
LYO01607,0.02448,0.05316,0.07581
LYO01608,0.05377,0.11462,0.16151
LYO01609,0.0711,0.15018,0.21048
LYO01610,0.05329,0.11362,0.16014
LYO01611,0.03388,0.07309,0.10378
LYO01612,0.04427,0.09489,0.13417
LYO01613,0.01527,0.0334,0.04786
LYO01614,0.03684,0.07934,0.11251
LYO01615,0.03607,0.07771,0.11024
LYO01616,0.09991,0.20831,0.28979
LYO01617,0.0172,0.03756,0.05377
LYO01618,0.03116,0.06736,0.09576
LYO01619,0.00959,0.02108,0.03031
LYO01620,0.00999,0.02195,0.03156
LYO01621,0.05607,0.11936,0.16806
LYO01622,0.02438,0.05296,0.07552
LYO01623,0.00616,0.01359,0.01959
LYO01624,0.01273,0.0279,0.04004
LYO01625,0.00848,0.01865,0.02684
LYO01626,0.06501,0.13774,0.19339
LYO01627,0.02609,0.05659,0.08064
LYO01628,0.01444,0.03161,0.04532
LYO01629,0.00535,0.0118,0.01702
LYO01630,0.00932,0.02049,0.02947
LYO01631,0.02194,0.04774,0.06817
LYO01632,0.069,0.14591,0.20462
LYO01633,0.01559,0.03408,0.04883
LYO01634,0.00779,0.01715,0.0247
LYO01635,0.03593,0.07743,0.10984
LYO01636,0.01621,0.03543,0.05075
LYO01637,0.03299,0.07123,0.10118
LYO01638,0.0205,0.04466,0.06382
LYO01639,0.01971,0.04295,0.06141
LYO01640,0.00718,0.01582,0.02279
LYO01641,0.00781,0.01718,0.02474
LYO01642,0.0468,0.10016,0.14149
LYO01643,0.04834,0.10337,0.14594
LYO01644,0.02458,0.05339,0.07613
LYO01645,0.03274,0.07069,0.10042
LYO01646,0.06487,0.13745,0.193
LYO01647,0.00666,0.01468,0.02115
LYO01648,0.0127,0.02784,0.03996
LYO01649,0.07097,0.14992,0.21012
LYO01650,0.04388,0.09408,0.13305
LYO01651,0.0079,0.01739,0.02504
LYO01652,0.02999,0.06489,0.09229
LYO01653,0.00728,0.01603,0.02309
LYO01654,0.07637,0.16091,0.22518
LYO01655,0.03287,0.07096,0.10081
LYO01656,0.08316,0.17465,0.24397
LYO01657,0.01084,0.0238,0.0342
LYO01658,0.0593,0.12603,0.17726
LYO01659,0.0418,0.08974,0.127
LYO01660,0.00656,0.01445,0.02082
LYO01661,0.03698,0.07963,0.11292
LYO01662,0.06525,0.13824,0.19408
LYO01663,0.02192,0.0477,0.06812
LYO01664,0.04657,0.09968,0.14081
LYO01665,0.02299,0.04999,0.07135
LYO01666,0.02129,0.04635,0.0662
LYO01667,0.05636,0.11997,0.1689
LYO01668,0.00788,0.01734,0.02496
LYO01669,0.02853,0.06178,0.08793
LYO01670,0.0054,0.01192,0.01719
LYO01671,0.02511,0.0545,0.0777
LYO01672,0.01605,0.03508,0.05025
LYO01673,0.01123,0.02466,0.03542
LYO01674,0.04124,0.08857,0.12538
LYO01675,0.01017,0.02233,0.03211
LYO01676,0.01092,0.02396,0.03443
LYO01677,0.05031,0.10744,0.15158
LYO01678,0.01419,0.03107,0.04456
LYO01679,0.09665,0.20179,0.28093
LYO01680,0.0981,0.20468,0.28486
LYO01681,0.02237,0.04866,0.06947
LYO01682,0.02172,0.04727,0.06751
LYO01683,0.02943,0.06369,0.09062
LYO01684,0.0088,0.01935,0.02784
LYO01685,0.01569,0.0343,0.04915
LYO01686,0.07497,0.15806,0.22128
LYO01687,0.01912,0.0417,0.05963
LYO01688,0.04115,0.08837,0.1251
LYO01689,0.12654,0.26114,0.36109
LYO01690,0.00615,0.01356,0.01954
LYO01691,0.04178,0.0897,0.12694
LYO01692,0.01744,0.03807,0.05449
LYO01693,0.09405,0.19657,0.27384
LYO01694,0.03472,0.07487,0.10627
LYO01695,0.01912,0.0417,0.05963
LYO01696,0.03433,0.07404,0.10511
LYO01697,0.02938,0.06358,0.09045
LYO01698,0.02407,0.0523,0.07459
LYO01699,0.06624,0.14027,0.19687
LYO01700,0.01158,0.02541,0.03649
LYO01701,0.01454,0.03181,0.04561
LYO01702,0.01608,0.03514,0.05034
LYO01703,0.07384,0.15576,0.21813
LYO01704,0.0183,0.03992,0.05712
LYO01705,0.05968,0.1268,0.17832
LYO01706,0.02543,0.05519,0.07866
LYO01707,0.01594,0.03485,0.04992
LYO01708,0.00827,0.0182,0.02619
LYO01709,0.03572,0.07697,0.1092
LYO01710,0.01544,0.03376,0.04838
LYO01711,0.02716,0.05887,0.08384
LYO01712,0.10358,0.21563,0.29971
LYO01713,0.17611,0.35751,0.4886
LYO01714,0.07756,0.16332,0.22849
LYO01715,0.0915,0.19146,0.26689
LYO01716,0.01181,0.02591,0.03721
LYO01717,0.11745,0.24319,0.33695
LYO01718,0.14493,0.29718,0.40922
LYO01719,0.02388,0.05188,0.07401
LYO01720,0.00524,0.01156,0.01668
LYO01721,0.08634,0.18106,0.25272
LYO01722,0.0068,0.01498,0.02158
LYO01723,0.02862,0.06198,0.08821
LYO01724,0.12773,0.26348,0.36422
LYO01725,0.12386,0.25585,0.35398
LYO01726,0.03848,0.08278,0.11732
LYO01727,0.00813,0.01789,0.02576
LYO01728,0.07713,0.16245,0.22729
LYO01729,0.02359,0.05127,0.07315
LYO01730,0.10138,0.21124,0.29376
LYO01731,0.00889,0.01956,0.02814
LYO01732,0.03817,0.08212,0.11639
LYO01733,0.05265,0.1123,0.15831
LYO01734,0.04853,0.10376,0.14647
LYO01735,0.019,0.04142,0.05924
LYO01736,0.01696,0.03704,0.05303
LYO01737,0.02479,0.05383,0.07675
LYO01738,0.07344,0.15495,0.21702
LYO01739,0.02409,0.05233,0.07464
LYO01740,0.06549,0.13872,0.19474
LYO01741,0.02408,0.05232,0.07462
LYO01742,0.02088,0.04547,0.06497
LYO01743,0.03782,0.0814,0.11539
LYO01744,0.07119,0.15035,0.21072
LYO01745,0.02579,0.05597,0.07976
LYO01746,0.12649,0.26103,0.36094
LYO01747,0.00652,0.01436,0.02069
LYO01748,0.14971,0.3065,0.42159
LYO01749,0.01786,0.03898,0.05578
LYO01750,0.0751,0.15833,0.22165
LYO01751,0.02599,0.05638,0.08034
LYO01752,0.03576,0.07706,0.10933
LYO01753,0.00653,0.01438,0.02072
LYO01754,0.00716,0.01577,0.02271
LYO01755,0.08092,0.17013,0.2378
LYO01756,0.01542,0.03372,0.04832
LYO01757,0.02225,0.04841,0.06912
LYO01758,0.01692,0.03695,0.05291
LYO01759,0.00611,0.01346,0.0194
LYO01760,0.00612,0.01349,0.01945
LYO01761,0.01569,0.03431,0.04916
LYO01762,0.09999,0.20847,0.29
LYO01763,0.03188,0.06887,0.09787
LYO01764,0.0442,0.09475,0.13397
LYO01765,0.04123,0.08855,0.12534
LYO01766,0.14099,0.28949,0.39899
LYO01767,0.01823,0.03978,0.05691
LYO01768,0.0741,0.15629,0.21886
LYO01769,0.07336,0.15477,0.21678
LYO01770,0.07866,0.16555,0.23154
LYO01771,0.05851,0.1244,0.17502
LYO01772,0.03087,0.06675,0.0949
LYO01773,0.01604,0.03506,0.05022
LYO01774,0.0099,0.02174,0.03126
LYO01775,0.03249,0.07017,0.09969
LYO01776,0.10528,0.21903,0.30432
LYO01777,0.02632,0.05709,0.08135
LYO01778,0.01821,0.03974,0.05686
LYO01779,0.01948,0.04247,0.06072
LYO01780,0.00663,0.01461,0.02105
LYO01781,0.02646,0.05739,0.08176
LYO01782,0.01058,0.02323,0.03338
LYO01783,0.01722,0.03761,0.05383
LYO01784,0.11036,0.22914,0.31799
LYO01785,0.04641,0.09935,0.14037
LYO01786,0.0763,0.16075,0.22497
LYO01787,0.11915,0.24655,0.34147
LYO01788,0.00784,0.01726,0.02485
LYO01789,0.0584,0.12417,0.1747
LYO01790,0.11326,0.23489,0.32575
LYO01791,0.0064,0.01412,0.02034
LYO01792,0.01909,0.04162,0.05952
LYO01793,0.13528,0.27831,0.38408
LYO01794,0.01491,0.03262,0.04676
LYO01795,0.00838,0.01843,0.02653
LYO01796,0.03033,0.06559,0.09328
LYO01797,0.00521,0.0115,0.01659
LYO01798,0.01065,0.02339,0.03361
LYO01799,0.02389,0.05191,0.07405
LYO01800,0.00859,0.0189,0.0272
LYO01801,0.02121,0.04617,0.06596
LYO01802,0.04152,0.08915,0.12618
LYO01803,0.07116,0.15031,0.21066
LYO01804,0.02318,0.0504,0.07192
LYO01805,0.01349,0.02956,0.0424
LYO01806,0.11675,0.2418,0.33508
LYO01807,0.03615,0.07788,0.11048
LYO01808,0.02363,0.05135,0.07326
LYO01809,0.00716,0.01576,0.0227
LYO01810,0.02489,0.05404,0.07704
LYO01811,0.02309,0.0502,0.07163
LYO01812,0.08903,0.18649,0.26012
LYO01813,0.04314,0.09254,0.1309
LYO01814,0.03052,0.06601,0.09386
LYO01815,0.1169,0.2421,0.33548
LYO01816,0.07404,0.15616,0.21868
LYO01817,0.04862,0.10395,0.14675
LYO01818,0.07175,0.15151,0.2123
LYO01819,0.0109,0.02393,0.03439
LYO01820,0.00852,0.01874,0.02697
LYO01821,0.03314,0.07155,0.10163
LYO01822,0.09104,0.19053,0.26562
LYO01823,0.01527,0.0334,0.04787
LYO01824,0.03375,0.07282,0.10341
LYO01825,0.03022,0.06538,0.09298
LYO01826,0.06184,0.13124,0.18445
LYO01827,0.04389,0.0941,0.13307
LYO01828,0.06568,0.13912,0.19529
LYO01829,0.08849,0.18541,0.25864
LYO01830,0.02009,0.04378,0.06257
LYO01831,0.00627,0.01383,0.01993
LYO01832,0.07463,0.15737,0.22034
LYO01833,0.00889,0.01955,0.02813
LYO01834,0.01477,0.03232,0.04633
LYO01835,0.01785,0.03897,0.05577
LYO01836,0.13167,0.27123,0.3746
LYO01837,0.0474,0.1014,0.14321
LYO01838,0.10274,0.21396,0.29744
LYO01839,0.00746,0.01643,0.02366
LYO01840,0.03207,0.06928,0.09845
LYO01841,0.00514,0.01135,0.01637
LYO01842,0.075,0.15811,0.22135
LYO01843,0.0103,0.02263,0.03253
LYO01844,0.00953,0.02095,0.03012
LYO01845,0.12913,0.26623,0.36791
LYO01846,0.02245,0.04883,0.06971
LYO01847,0.04082,0.08768,0.12415
LYO01848,0.1037,0.21589,0.30006
LYO01849,0.03434,0.07408,0.10516
LYO01850,0.01738,0.03794,0.05431
LYO01851,0.02517,0.05464,0.0779
LYO01852,0.06944,0.1468,0.20585
LYO01853,0.06832,0.14452,0.20271
LYO01854,0.00963,0.02116,0.03043
LYO01855,0.10501,0.21849,0.30358
LYO01856,0.03018,0.06529,0.09286
LYO01857,0.01379,0.0302,0.04332
LYO01858,0.00678,0.01493,0.02151
LYO01859,0.05967,0.12678,0.1783
LYO01860,0.02946,0.06375,0.0907
LYO01861,0.02321,0.05045,0.072
LYO01862,0.03849,0.0828,0.11734
LYO01863,0.06696,0.14173,0.19888
LYO01864,0.0083,0.01826,0.02628
LYO01865,0.07227,0.15257,0.21376
LYO01866,0.01575,0.03444,0.04934
LYO01867,0.05227,0.11151,0.15721
LYO01868,0.05083,0.10854,0.1531
LYO01869,0.0197,0.04294,0.06138
LYO01870,0.01332,0.02919,0.04188
LYO01871,0.00871,0.01915,0.02756
LYO01872,0.02051,0.04468,0.06384
LYO01873,0.02828,0.06126,0.0872
LYO01874,0.00586,0.01293,0.01864
LYO01875,0.02983,0.06454,0.0918
LYO01876,0.00632,0.01392,0.02007
LYO01877,0.04389,0.09409,0.13305
LYO01878,0.20922,0.42043,0.56909
LYO01879,0.0262,0.05684,0.08099
LYO01880,0.02867,0.06209,0.08836
LYO01881,0.08202,0.17234,0.24082
LYO01882,0.02863,0.06199,0.08823
LYO01883,0.00868,0.01908,0.02746
LYO01884,0.00512,0.01129,0.01629
LYO01885,0.02511,0.05451,0.07771
LYO01886,0.00776,0.01709,0.02461
LYO01887,0.01587,0.03469,0.0497
LYO01888,0.08175,0.17181,0.24009
LYO01889,0.01146,0.02514,0.0361
LYO01890,0.0098,0.02153,0.03095
LYO01891,0.03575,0.07703,0.10929
LYO01892,0.0764,0.16096,0.22526
LYO01893,0.02654,0.05755,0.08199
LYO01894,0.0854,0.17917,0.25014
LYO01895,0.00946,0.02079,0.0299
LYO01896,0.0657,0.13916,0.19535
LYO01897,0.01501,0.03284,0.04708
LYO01898,0.0249,0.05407,0.07709
LYO01899,0.10062,0.20974,0.29172
LYO01900,0.00792,0.01743,0.0251
LYO01901,0.05347,0.11399,0.16064
LYO01902,0.06585,0.13947,0.19577
LYO01903,0.04375,0.09381,0.13267
LYO01904,0.01372,0.03005,0.0431
LYO01905,0.10079,0.21008,0.29218
LYO01906,0.023,0.05001,0.07137
LYO01907,0.05577,0.11874,0.16721
LYO01908,0.06792,0.14369,0.20157
LYO01909,0.04618,0.09887,0.13969
LYO01910,0.00956,0.02101,0.03022
LYO01911,0.0849,0.17817,0.24877
LYO01912,0.01881,0.04103,0.05868
LYO01913,0.00638,0.01406,0.02026
LYO01914,0.09599,0.20046,0.27912
LYO01915,0.02726,0.05908,0.08414
LYO01916,0.01638,0.03579,0.05126
LYO01917,0.03985,0.08565,0.12131
LYO01918,0.00879,0.01933,0.02782
LYO01919,0.08435,0.17705,0.24725
LYO01920,0.01929,0.04206,0.06014
LYO01921,0.01099,0.02412,0.03465
LYO01922,0.01326,0.02905,0.04168
LYO01923,0.01547,0.03383,0.04848
LYO01924,0.01438,0.03148,0.04513
LYO01925,0.01225,0.02687,0.03858
LYO01926,0.00758,0.01669,0.02404
LYO01927,0.13386,0.27554,0.38037
LYO01928,0.10251,0.21351,0.29684
LYO01929,0.03727,0.08023,0.11376
LYO01930,0.028,0.06066,0.08635
LYO01931,0.00991,0.02177,0.03129
LYO01932,0.05022,0.10727,0.15134
LYO01933,0.09946,0.20742,0.28857
LYO01934,0.04154,0.08918,0.12623
LYO01935,0.02769,0.06001,0.08544
LYO01936,0.03763,0.081,0.11483
LYO01937,0.01339,0.02933,0.04208
LYO01938,0.01144,0.02509,0.03604
LYO01939,0.07747,0.16313,0.22823
LYO01940,0.0268,0.0581,0.08276
LYO01941,0.03538,0.07627,0.10822
LYO01942,0.03201,0.06916,0.09828
LYO01943,0.08607,0.18052,0.25198
LYO01944,0.0051,0.01126,0.01624
LYO01945,0.03039,0.06573,0.09347
LYO01946,0.01853,0.04043,0.05783
LYO01947,0.0082,0.01805,0.02598
LYO01948,0.01222,0.02681,0.03848
LYO01949,0.032,0.06913,0.09823
LYO01950,0.12726,0.26256,0.36299
LYO01951,0.0292,0.0632,0.08993
LYO01952,0.00952,0.02093,0.03009
LYO01953,0.0453,0.09704,0.13715
LYO01954,0.11348,0.23533,0.32635
LYO01955,0.02313,0.05028,0.07175
LYO01956,0.00459,0.01012,0.01461
LYO01957,0.02719,0.05893,0.08393
LYO01958,0.12113,0.25047,0.34674
LYO01959,0.12296,0.25409,0.35161
LYO01960,0.00566,0.01249,0.01801
LYO01961,0.00799,0.01758,0.0253
LYO01962,0.02774,0.0601,0.08558
LYO01963,0.09549,0.19947,0.27778
LYO01964,0.06444,0.13657,0.19179
LYO01965,0.03384,0.07301,0.10367
LYO01966,0.01227,0.02691,0.03863
LYO01967,0.03017,0.06525,0.0928
LYO01968,0.05223,0.11143,0.15711
LYO01969,0.11119,0.23079,0.32022
LYO01970,0.0168,0.03669,0.05254
LYO01971,0.02768,0.05998,0.0854
LYO01972,0.04147,0.08904,0.12604
LYO01973,0.03837,0.08254,0.11697
LYO01974,0.0267,0.05789,0.08246
LYO01975,0.08799,0.1844,0.25727
LYO01976,0.03468,0.07479,0.10616
LYO01977,0.00779,0.01714,0.02468
LYO01978,0.03298,0.0712,0.10114
LYO01979,0.01563,0.03418,0.04897
LYO01980,0.0112,0.02459,0.03532
LYO01981,0.07785,0.16391,0.22929
LYO01982,0.03295,0.07115,0.10106
LYO01983,0.11385,0.23605,0.32732
LYO01984,0.00761,0.01676,0.02414
LYO01985,0.18014,0.36524,0.49863
LYO01986,0.06058,0.12866,0.18089
LYO01987,0.03658,0.07879,0.11174
LYO01988,0.06562,0.13898,0.1951
LYO01989,0.02156,0.04692,0.06702
LYO01990,0.00816,0.01796,0.02585
LYO01991,0.01707,0.03728,0.05338
LYO01992,0.00925,0.02034,0.02926
LYO01993,0.02063,0.04493,0.0642
LYO01994,0.0074,0.01629,0.02346
LYO01995,0.00711,0.01567,0.02257
LYO01996,0.00613,0.01352,0.01949
LYO01997,0.17649,0.35825,0.48956
