id,materiau_famille,materiau,diametre,longueur,annee_pose,x1,y1,x2,y2
MAR00574,Plastique,PVC collé,200,146.9,1967,-1161.0,-441.9,-1040.2,-358.4
MAR00575,Plastique,PEHD,100,175.7,1995,-1161.0,-441.9,-1272.5,-306.1
MAR00576,Fonte,Fonte ductile,63,137.5,1985,-1272.5,-306.1,-1167.8,-216.9
MAR00577,Fonte,Fonte ductile,80,120.6,1991,-1272.5,-306.1,-1275.7,-185.6
MAR00578,Fonte,Fonte grise,200,167.0,1937,-1314.7,29.6,-1434.6,145.8
MAR00579,Fonte,Fonte ductile,80,149.2,1970,-1434.6,145.8,-1295.0,198.7
MAR00580,Plastique,PVC collé,300,140.7,1967,-1428.7,275.5,-1539.1,362.6
MAR00581,Fonte,Fonte grise,250,130.7,1930,-1539.1,362.6,-1427.3,430.4
MAR00582,Fonte,Fonte ductile,150,90.0,1974,-1535.1,505.8,-1446.5,521.4
MAR00583,Ciment,Amiante-ciment,125,151.4,1973,-1535.1,505.8,-1643.6,611.3
MAR00584,Fonte,Fonte ductile,80,143.2,1970,-1643.6,611.3,-1664.3,753.1
MAR00585,Fonte,Fonte ductile,80,168.9,2009,-1664.3,753.1,-1549.9,877.4
MAR00586,Acier,Acier,80,211.6,1958,-1664.3,753.1,-1716.0,958.2
MAR00587,Fonte,Fonte grise,500,127.8,1959,-1716.0,958.2,-1770.9,1073.7
MAR00588,Fonte,Fonte grise,200,131.6,1953,-1770.9,1073.7,-1659.0,1143.0
MAR00589,Plastique,PVC,250,141.2,1980,-1817.6,1131.2,-1704.7,1216.0
MAR00590,Fonte,Fonte ductile,80,232.3,1988,-1817.6,1131.2,-1938.3,1329.7
MAR00591,Plastique,PEHD,125,90.0,2016,-1938.3,1329.7,-1931.6,1419.5
MAR00592,Plastique,PVC collé,40,139.4,1985,-1931.6,1419.5,-1817.2,1499.3
MAR00593,Fonte,Fonte ductile,63,178.5,2009,-1977.3,1528.5,-1842.9,1645.9
MAR00594,Plastique,PVC,40,147.2,1991,-246.3,-2462.7,-99.4,-2451.8
MAR00595,Fonte,Fonte ductile,100,137.1,2014,-283.5,-2290.3,-151.5,-2252.9
MAR00596,Fonte,Fonte grise,250,71.3,1949,-283.5,-2290.3,-268.2,-2220.6
MAR00597,Fonte,Fonte ductile,150,102.2,1996,-268.2,-2220.6,-198.6,-2145.8
MAR00598,Fonte,Fonte ductile,80,166.3,2009,-268.2,-2220.6,-332.7,-2067.3
MAR00599,Plastique,PVC collé,125,92.4,1960,-332.7,-2067.3,-246.6,-2033.5
MAR00600,Plastique,PEHD,63,168.5,1995,-332.7,-2067.3,-460.1,-1957.1
MAR00601,Plastique,PVC,150,105.6,1980,-460.1,-1957.1,-472.6,-1852.2
MAR00602,Fonte,Fonte ductile,100,122.7,1992,-472.6,-1852.2,-361.4,-1800.2
MAR00603,Ciment,Amiante-ciment,80,240.9,1971,-472.6,-1852.2,-585.2,-1639.3
MAR00604,Fonte,Fonte ductile,50,144.6,1970,-585.2,-1639.3,-451.6,-1583.8
MAR00605,Plastique,PEHD,300,121.0,1995,-585.2,-1639.3,-555.6,-1522.0
MAR00606,Plastique,PVC collé,40,96.2,1960,-555.6,-1522.0,-459.4,-1518.9
MAR00607,Fonte,Fonte ductile,80,126.1,1970,-555.6,-1522.0,-655.9,-1445.7
MAR00608,Plastique,PVC,125,157.0,1983,-655.9,-1445.7,-530.5,-1351.1
MAR00609,Fonte,Fonte grise,80,182.9,1945,-693.1,-1284.3,-549.5,-1171.0
MAR00610,Plastique,PEHD,125,184.4,1995,-693.1,-1284.3,-723.8,-1102.4
MAR00611,Plastique,PVC collé,100,93.3,1961,-723.8,-1102.4,-643.5,-1055.0
MAR00612,Ciment,Amiante-ciment,150,126.8,1955,-723.8,-1102.4,-802.3,-1002.8
MAR00613,Fonte,Fonte ductile,250,156.5,1979,-802.3,-1002.8,-651.2,-962.1
MAR00614,Fonte,Fonte ductile,200,163.7,1971,-802.3,-1002.8,-893.0,-866.5
MAR00615,Fonte,Fonte grise,200,194.1,1940,-893.0,-866.5,-700.2,-844.8
MAR00616,Fonte,Fonte ductile,80,133.3,2011,-893.0,-866.5,-952.0,-747.0
MAR00617,Fonte,Fonte grise,400,82.8,1930,-952.0,-747.0,-964.6,-665.1
MAR00618,Plastique,PVC collé,125,123.6,1960,-964.6,-665.1,-858.3,-602.0
MAR00619,Fonte,Fonte ductile,600,147.0,1980,-964.6,-665.1,-1010.3,-525.4
MAR00620,Fonte,Fonte ductile,125,180.3,1978,-1010.3,-525.4,-874.4,-406.9
MAR00621,Plastique,PEHD,200,169.7,2001,-1010.3,-525.4,-1040.2,-358.4
MAR00622,Plastique,PVC,250,137.4,1982,-1040.2,-358.4,-910.5,-313.1
MAR00623,Plastique,PEHD,250,190.5,1995,-1040.2,-358.4,-1167.8,-216.9
MAR00624,Fonte,Fonte ductile,300,202.3,1984,-1167.8,-216.9,-965.6,-209.4
MAR00625,Fonte,Fonte grise,250,125.9,1959,-1167.8,-216.9,-1184.0,-92.1
MAR00626,Plastique,PVC collé,80,159.3,1960,-1184.0,-92.1,-1057.3,4.6
MAR00627,Fonte,Fonte ductile,100,112.8,1980,-1184.0,-92.1,-1193.5,20.3
MAR00628,Plastique,PVC,100,205.2,1980,-1193.5,20.3,-1295.0,198.7
MAR00629,Fonte,Fonte ductile,40,149.3,1970,-1295.0,198.7,-1149.7,232.8
MAR00630,Fonte,Fonte ductile,100,135.3,1978,-1295.0,198.7,-1309.1,333.3
MAR00631,Plastique,PVC collé,100,117.5,1960,-1309.1,333.3,-1193.7,355.5
MAR00632,Plastique,PEHD,50,153.0,1995,-1309.1,333.3,-1427.3,430.4
MAR00633,Acier,Acier,125,158.4,1950,-1427.3,430.4,-1271.3,458.3
MAR00634,Fonte,Fonte grise,125,93.0,1939,-1427.3,430.4,-1446.5,521.4
MAR00635,Plastique,PVC collé,200,140.2,1973,-1446.5,521.4,-1324.1,589.9
MAR00636,Plastique,PVC collé,150,161.0,1979,-1446.5,521.4,-1473.4,680.2
MAR00637,Plastique,PEHD,125,145.9,1995,-1473.4,680.2,-1338.5,735.7
MAR00638,Fonte,Fonte grise,250,211.6,1930,-1473.4,680.2,-1549.9,877.4
MAR00639,Fonte,Fonte ductile,150,164.8,1980,-1549.9,877.4,-1388.2,845.8
MAR00640,Plastique,PVC,150,113.8,1980,-1549.9,877.4,-1584.7,985.8
MAR00641,Plastique,PVC collé,80,154.5,1960,-1584.7,985.8,-1431.9,1008.8
MAR00642,Ciment,Amiante-ciment,125,174.0,1964,-1584.7,985.8,-1659.0,1143.0
MAR00643,Fonte,Fonte ductile,150,86.1,2002,-1659.0,1143.0,-1704.7,1216.0
MAR00644,Fonte,Fonte ductile,150,110.2,1970,-1704.7,1216.0,-1594.7,1222.4
MAR00645,Plastique,PEHD,200,114.1,2024,-1704.7,1216.0,-1756.1,1317.9
MAR00646,Fonte,Fonte grise,250,187.5,1957,-1756.1,1317.9,-1633.2,1459.5
MAR00647,Plastique,PEHD,50,191.4,2000,-1756.1,1317.9,-1817.2,1499.3
MAR00648,Fonte,Fonte grise,50,173.9,1954,-1817.2,1499.3,-1650.8,1549.7
MAR00649,Plastique,PEHD,500,148.8,1995,-1817.2,1499.3,-1842.9,1645.9
MAR00650,Fonte,Fonte grise,80,110.0,1944,-1842.9,1645.9,-1735.1,1667.9
MAR00651,Fonte,Fonte ductile,80,190.7,1978,-99.4,-2451.8,81.8,-2392.4
MAR00652,Fonte,Fonte grise,600,205.6,1967,-99.4,-2451.8,-151.5,-2252.9
MAR00653,Fonte,Fonte ductile,100,117.0,1992,-151.5,-2252.9,-198.6,-2145.8
MAR00654,Plastique,PVC collé,125,97.3,1972,-198.6,-2145.8,-115.1,-2095.9
MAR00655,Plastique,PVC collé,100,122.1,1971,-198.6,-2145.8,-246.6,-2033.5
MAR00656,Fonte,Fonte ductile,150,128.1,1983,-246.6,-2033.5,-268.3,-1907.2
MAR00657,Plastique,PEHD,500,112.2,1996,-268.3,-1907.2,-217.8,-1807.0
MAR00658,Fonte,Fonte grise,40,141.8,1930,-268.3,-1907.2,-361.4,-1800.2
MAR00659,Plastique,PVC,250,234.4,2019,-361.4,-1800.2,-451.6,-1583.8
MAR00660,Fonte,Fonte grise,100,65.4,1930,-451.6,-1583.8,-459.4,-1518.9
MAR00661,Acier,Acier,125,167.1,1950,-459.4,-1518.9,-307.3,-1449.8
MAR00662,Fonte,Fonte ductile,250,182.3,2015,-459.4,-1518.9,-530.5,-1351.1
MAR00663,Fonte,Fonte ductile,600,133.0,1979,-530.5,-1351.1,-411.1,-1292.5
MAR00664,Fonte,Fonte ductile,63,181.1,1970,-530.5,-1351.1,-549.5,-1171.0
MAR00665,Plastique,PEHD,63,100.2,1995,-549.5,-1171.0,-453.8,-1141.4
MAR00666,Plastique,PEHD,125,149.4,2007,-549.5,-1171.0,-643.5,-1055.0
MAR00667,Plastique,PEHD,250,177.3,1995,-643.5,-1055.0,-466.2,-1052.6
MAR00668,Fonte,Fonte grise,150,93.2,1962,-643.5,-1055.0,-651.2,-962.1
MAR00669,Fonte,Fonte grise,250,74.8,1970,-651.2,-962.1,-589.6,-919.5
MAR00670,Fonte,Fonte ductile,100,127.1,1971,-651.2,-962.1,-700.2,-844.8
MAR00671,Fonte,Fonte grise,125,109.6,1932,-700.2,-844.8,-600.4,-799.6
MAR00672,Fonte,Fonte grise,125,125.9,1936,-789.8,-686.3,-664.1,-679.3
MAR00673,Acier,Acier,125,108.6,1974,-789.8,-686.3,-858.3,-602.0
MAR00674,Acier,Acier,63,191.4,1967,-858.3,-602.0,-719.2,-470.5
MAR00675,Plastique,PVC collé,250,195.7,1966,-858.3,-602.0,-874.4,-406.9
MAR00676,Fonte,Fonte grise,200,80.0,1930,-874.4,-406.9,-810.1,-359.5
MAR00677,Fonte,Fonte ductile,80,100.5,1975,-874.4,-406.9,-910.5,-313.1
MAR00678,Fonte,Fonte ductile,150,120.0,2005,-910.5,-313.1,-828.8,-225.3
MAR00679,Fonte,Fonte grise,80,117.5,1940,-910.5,-313.1,-965.6,-209.4
MAR00680,Fonte,Fonte grise,80,107.3,1930,-965.6,-209.4,-867.1,-166.9
MAR00681,Plastique,PVC collé,150,232.8,1960,-965.6,-209.4,-1057.3,4.6
MAR00682,Fonte,Fonte grise,150,144.9,1948,-1057.3,4.6,-922.3,57.3
MAR00683,Fonte,Fonte grise,100,53.3,1930,-1057.3,4.6,-1063.4,57.5
MAR00684,Plastique,PEHD,100,75.6,1995,-1063.4,57.5,-1008.8,109.8
MAR00685,Plastique,PVC collé,32,195.4,1960,-1063.4,57.5,-1149.7,232.8
MAR00686,Plastique,PEHD,300,87.6,1995,-1149.7,232.8,-1062.4,240.4
MAR00687,Fonte,Fonte grise,125,130.3,1970,-1149.7,232.8,-1193.7,355.5
MAR00688,Plastique,PEHD,100,103.0,1996,-1193.7,355.5,-1124.2,431.4
MAR00689,Plastique,PVC,100,128.8,1986,-1193.7,355.5,-1271.3,458.3
MAR00690,Fonte,Fonte grise,80,104.9,1930,-1271.3,458.3,-1176.1,502.4
MAR00691,Plastique,PVC collé,250,141.9,1964,-1271.3,458.3,-1324.1,589.9
MAR00692,Fonte,Fonte ductile,200,156.4,1979,-1324.1,589.9,-1185.5,662.2
MAR00693,Plastique,PVC,250,146.5,1985,-1324.1,589.9,-1338.5,735.7
MAR00694,Plastique,PEHD,100,135.0,2024,-1338.5,735.7,-1222.6,805.0
MAR00695,Fonte,Fonte ductile,125,120.8,1981,-1338.5,735.7,-1388.2,845.8
MAR00696,Plastique,PVC,600,143.5,1980,-1388.2,845.8,-1295.7,955.4
MAR00697,Fonte,Fonte grise,150,168.7,1943,-1388.2,845.8,-1431.9,1008.8
MAR00698,Fonte,Fonte grise,50,75.4,1968,-1431.9,1008.8,-1394.6,1074.3
MAR00699,Fonte,Fonte ductile,250,146.4,1990,-1579.0,1174.1,-1433.4,1189.3
MAR00700,Fonte,Fonte ductile,50,50.8,1989,-1579.0,1174.1,-1594.7,1222.4
MAR00701,Acier,Acier,80,240.2,1990,-1594.7,1222.4,-1633.2,1459.5
MAR00702,Fonte,Fonte ductile,100,94.4,1987,-1633.2,1459.5,-1539.3,1449.5
MAR00703,Plastique,PVC,80,92.0,1990,-1633.2,1459.5,-1650.8,1549.7
MAR00704,Plastique,PEHD,200,76.1,1995,-1650.8,1549.7,-1606.1,1611.3
MAR00705,Plastique,PVC collé,150,145.1,1967,-1650.8,1549.7,-1735.1,1667.9
MAR00706,Acier,Acier,80,105.1,1990,-1735.1,1667.9,-1666.8,1747.7
MAR00707,Fonte,Fonte ductile,150,123.6,1987,81.8,-2392.4,176.8,-2313.3
MAR00708,Plastique,PVC collé,50,234.3,1978,81.8,-2392.4,-11.1,-2177.3
MAR00709,Fonte,Fonte grise,500,68.8,1941,-11.1,-2177.3,56.2,-2191.6
MAR00710,Fonte,Fonte ductile,150,132.0,1990,-11.1,-2177.3,-115.1,-2095.9
MAR00711,Plastique,PVC,200,146.6,2004,-115.1,-2095.9,5.6,-2012.8
MAR00712,Fonte,Fonte ductile,500,99.1,1970,-115.1,-2095.9,-162.4,-2009.0
MAR00713,Fonte,Fonte ductile,50,213.7,1999,-162.4,-2009.0,35.5,-1928.5
MAR00714,Acier,Acier,80,170.9,1982,-217.8,-1807.0,-51.9,-1766.0
MAR00715,Fonte,Fonte ductile,250,127.5,1970,-217.8,-1807.0,-263.1,-1687.8
MAR00716,Ciment,Amiante-ciment,100,181.6,1967,-263.1,-1687.8,-105.1,-1598.4
MAR00717,Plastique,PVC collé,600,144.3,1985,-260.2,-1603.8,-145.8,-1516.0
MAR00718,Plastique,PEHD,200,161.0,2002,-260.2,-1603.8,-307.3,-1449.8
MAR00719,Plastique,PVC collé,80,112.2,1960,-307.3,-1449.8,-248.5,-1354.3
MAR00720,Fonte,Fonte ductile,250,114.8,1988,-411.1,-1292.5,-300.9,-1260.4
MAR00721,Plastique,PVC,100,157.1,1980,-411.1,-1292.5,-453.8,-1141.4
MAR00722,Plastique,PVC,200,148.0,1982,-453.8,-1141.4,-312.5,-1097.0
MAR00723,Fonte,Fonte ductile,200,89.6,1987,-453.8,-1141.4,-466.2,-1052.6
MAR00724,Plastique,PEHD,125,79.4,1999,-466.2,-1052.6,-399.6,-1009.3
MAR00725,Fonte,Fonte ductile,80,181.5,1975,-466.2,-1052.6,-589.6,-919.5
MAR00726,Plastique,PEHD,400,152.2,2019,-589.6,-919.5,-466.1,-830.6
MAR00727,Fonte,Fonte grise,100,120.4,1938,-589.6,-919.5,-600.4,-799.6
MAR00728,Fonte,Fonte grise,32,136.1,1975,-600.4,-799.6,-664.1,-679.3
MAR00729,Plastique,PVC,500,200.0,1980,-664.1,-679.3,-513.0,-548.3
MAR00730,Fonte,Fonte ductile,200,216.0,1977,-664.1,-679.3,-719.2,-470.5
MAR00731,Plastique,PVC collé,80,139.6,1960,-719.2,-470.5,-590.9,-415.5
MAR00732,Plastique,PVC,250,143.5,1980,-719.2,-470.5,-810.1,-359.5
MAR00733,Fonte,Fonte ductile,63,164.5,1979,-810.1,-359.5,-646.5,-376.6
MAR00734,Ciment,Amiante-ciment,200,135.5,1960,-810.1,-359.5,-828.8,-225.3
MAR00735,Plastique,PVC collé,200,69.8,1960,-828.8,-225.3,-867.1,-166.9
MAR00736,Plastique,PEHD,150,163.2,1995,-867.1,-166.9,-748.3,-55.0
MAR00737,Ciment,Amiante-ciment,80,230.9,1955,-867.1,-166.9,-922.3,57.3
MAR00738,Fonte,Fonte ductile,250,152.6,1990,-922.3,57.3,-769.8,53.7
MAR00739,Plastique,PVC collé,80,101.2,1977,-922.3,57.3,-1008.8,109.8
MAR00740,Plastique,PVC,80,123.5,1980,-1008.8,109.8,-891.7,149.0
MAR00741,Plastique,PVC collé,80,185.4,1960,-1062.4,240.4,-886.5,299.0
MAR00742,Plastique,PEHD,63,200.8,1995,-1062.4,240.4,-1124.2,431.4
MAR00743,Fonte,Fonte grise,125,183.1,1935,-1124.2,431.4,-942.1,411.5
MAR00744,Acier,Acier,200,88.0,1975,-1124.2,431.4,-1176.1,502.4
MAR00745,Fonte,Fonte grise,200,152.4,1930,-1176.1,502.4,-1047.7,584.6
MAR00746,Fonte,Fonte grise,40,160.1,1930,-1176.1,502.4,-1185.5,662.2
MAR00747,Ciment,Amiante-ciment,100,142.3,1955,-1185.5,662.2,-1054.8,718.6
MAR00748,Plastique,PVC,300,123.6,1980,-1222.6,805.0,-1105.3,843.7
MAR00749,Plastique,PVC collé,125,167.2,1976,-1222.6,805.0,-1295.7,955.4
MAR00750,Plastique,PVC collé,100,165.4,1973,-1295.7,955.4,-1133.6,988.4
MAR00751,Plastique,PEHD,32,154.6,1995,-1295.7,955.4,-1394.6,1074.3
MAR00752,Plastique,PVC collé,150,146.7,1985,-1394.6,1074.3,-1249.7,1052.2
MAR00753,Plastique,PEHD,150,121.4,1995,-1394.6,1074.3,-1433.4,1189.3
MAR00754,Plastique,PEHD,125,199.0,1995,-1433.4,1189.3,-1236.2,1215.4
MAR00755,Plastique,PVC collé,500,166.9,1960,-1433.4,1189.3,-1490.3,1346.2
MAR00756,Plastique,PEHD,125,175.3,2007,-1490.3,1346.2,-1315.4,1334.5
MAR00757,Plastique,PVC,80,114.3,1980,-1490.3,1346.2,-1539.3,1449.5
MAR00758,Fonte,Fonte grise,250,182.6,1946,-1539.3,1449.5,-1377.7,1534.3
MAR00759,Fonte,Fonte ductile,80,175.1,2010,-1539.3,1449.5,-1606.1,1611.3
MAR00760,Fonte,Fonte ductile,200,149.2,2015,-1606.1,1611.3,-1457.1,1618.7
MAR00761,Fonte,Fonte ductile,300,149.3,2015,-1606.1,1611.3,-1666.8,1747.7
MAR00762,Plastique,PEHD,300,185.5,2005,-1666.8,1747.7,-1493.3,1813.7
MAR00763,Plastique,PEHD,125,104.4,2010,176.8,-2313.3,272.9,-2272.6
MAR00764,Plastique,PVC,150,171.3,1980,176.8,-2313.3,56.2,-2191.6
MAR00765,Fonte,Fonte ductile,80,162.3,1998,56.2,-2191.6,218.3,-2183.8
MAR00766,Plastique,PEHD,40,185.9,2021,56.2,-2191.6,5.6,-2012.8
MAR00767,Fonte,Fonte ductile,125,89.4,1974,5.6,-2012.8,35.5,-1928.5
MAR00768,Fonte,Fonte ductile,100,184.5,1971,35.5,-1928.5,-51.9,-1766.0
MAR00769,Fonte,Fonte ductile,40,105.2,2008,-51.9,-1766.0,51.1,-1787.3
MAR00770,Ciment,Amiante-ciment,150,175.9,1961,-51.9,-1766.0,-105.1,-1598.4
MAR00771,Plastique,PVC,50,65.1,1993,-105.1,-1598.4,-40.9,-1587.6
MAR00772,Fonte,Fonte ductile,250,91.9,2015,-105.1,-1598.4,-145.8,-1516.0
MAR00773,Fonte,Fonte grise,250,126.6,1930,-145.8,-1516.0,-19.2,-1511.5
MAR00774,Plastique,PVC collé,100,191.5,1960,-145.8,-1516.0,-248.5,-1354.3
MAR00775,Fonte,Fonte grise,50,123.3,1951,-248.5,-1354.3,-127.6,-1378.4
MAR00776,Fonte,Fonte ductile,250,107.5,1979,-248.5,-1354.3,-300.9,-1260.4
MAR00777,Fonte,Fonte grise,150,183.2,1973,-300.9,-1260.4,-119.1,-1237.3
MAR00778,Fonte,Fonte ductile,50,163.8,1984,-300.9,-1260.4,-312.5,-1097.0
MAR00779,Fonte,Fonte ductile,100,123.6,1970,-312.5,-1097.0,-399.6,-1009.3
MAR00780,Fonte,Fonte grise,250,192.5,1937,-399.6,-1009.3,-235.7,-908.4
MAR00781,Plastique,PEHD,80,77.9,1995,-466.1,-830.6,-490.4,-756.6
MAR00782,Fonte,Fonte grise,200,160.2,1930,-490.4,-756.6,-345.5,-688.4
MAR00783,Fonte,Fonte ductile,32,209.6,1996,-490.4,-756.6,-513.0,-548.3
MAR00784,Ciment,Amiante-ciment,150,89.6,1961,-513.0,-548.3,-424.0,-538.1
MAR00785,Plastique,PVC collé,100,153.9,1966,-513.0,-548.3,-590.9,-415.5
MAR00786,Plastique,PVC collé,200,67.9,1985,-590.9,-415.5,-646.5,-376.6
MAR00787,Ciment,Amiante-ciment,40,137.6,1955,-646.5,-376.6,-518.4,-326.2
MAR00788,Plastique,PVC collé,100,190.0,1960,-646.5,-376.6,-706.8,-196.5
MAR00789,Plastique,PEHD,200,112.2,2001,-706.8,-196.5,-595.6,-181.9
MAR00790,Fonte,Fonte ductile,63,147.4,1970,-706.8,-196.5,-748.3,-55.0
MAR00791,Fonte,Fonte grise,200,153.9,1930,-748.3,-55.0,-615.2,22.3
MAR00792,Plastique,PVC collé,80,101.2,1983,-769.8,53.7,-684.0,107.4
MAR00793,Fonte,Fonte grise,600,154.7,1930,-769.8,53.7,-891.7,149.0
MAR00794,Plastique,PVC collé,40,150.1,1962,-891.7,149.0,-886.5,299.0
MAR00795,Fonte,Fonte grise,150,138.6,1966,-886.5,299.0,-751.9,332.0
MAR00796,Plastique,PEHD,100,125.5,1995,-886.5,299.0,-942.1,411.5
MAR00797,Acier,Acier,125,124.3,1952,-942.1,411.5,-831.7,468.5
MAR00798,Plastique,PVC collé,300,202.8,1980,-942.1,411.5,-1047.7,584.6
MAR00799,Plastique,PVC collé,63,121.3,1960,-1047.7,584.6,-927.0,596.8
MAR00800,Fonte,Fonte ductile,125,134.2,2015,-1047.7,584.6,-1054.8,718.6
MAR00801,Fonte,Fonte ductile,80,134.9,1978,-1054.8,718.6,-1105.3,843.7
MAR00802,Fonte,Fonte ductile,125,147.4,1970,-1105.3,843.7,-1133.6,988.4
MAR00803,Plastique,PEHD,300,100.4,1995,-1133.6,988.4,-1061.5,1058.2
MAR00804,Fonte,Fonte grise,150,132.4,1930,-1133.6,988.4,-1249.7,1052.2
MAR00805,Fonte,Fonte ductile,100,209.7,1973,-1249.7,1052.2,-1107.3,1206.3
MAR00806,Plastique,PVC collé,300,163.8,1981,-1249.7,1052.2,-1236.2,1215.4
MAR00807,Fonte,Fonte ductile,100,145.9,2006,-1236.2,1215.4,-1131.6,1317.2
MAR00808,Plastique,PVC collé,400,143.0,1972,-1236.2,1215.4,-1315.4,1334.5
MAR00809,Plastique,PVC,50,135.2,1985,-1315.4,1334.5,-1221.7,1432.0
MAR00810,Plastique,PEHD,100,209.3,1997,-1315.4,1334.5,-1377.7,1534.3
MAR00811,Plastique,PEHD,150,128.7,1997,-1377.7,1534.3,-1250.0,1550.4
MAR00812,Fonte,Fonte grise,150,115.8,1936,-1377.7,1534.3,-1457.1,1618.7
MAR00813,Plastique,PVC collé,80,202.9,1981,-1457.1,1618.7,-1298.0,1744.5
MAR00814,Plastique,PEHD,80,198.3,1995,-1457.1,1618.7,-1493.3,1813.7
MAR00815,Fonte,Fonte ductile,100,172.4,2000,272.9,-2272.6,434.0,-2211.5
MAR00816,Plastique,PVC collé,100,104.2,1985,272.9,-2272.6,218.3,-2183.8
MAR00817,Plastique,PVC,600,137.3,1980,218.3,-2183.8,316.1,-2087.4
MAR00818,Fonte,Fonte ductile,32,142.5,2010,218.3,-2183.8,184.3,-2045.4
MAR00819,Fonte,Fonte ductile,600,142.7,2014,184.3,-2045.4,308.2,-1974.6
MAR00820,Plastique,PEHD,80,159.6,2020,184.3,-2045.4,164.7,-1887.0
MAR00821,Plastique,PVC collé,40,109.8,1960,164.7,-1887.0,248.1,-1815.6
MAR00822,Plastique,PVC,250,155.4,1982,51.1,-1787.3,193.4,-1724.8
MAR00823,Fonte,Fonte ductile,32,79.1,2015,-40.9,-1587.6,-19.2,-1511.5
MAR00824,Plastique,PVC,500,114.6,1980,-19.2,-1511.5,39.3,-1413.0
MAR00825,Fonte,Fonte grise,100,171.7,1935,-19.2,-1511.5,-127.6,-1378.4
MAR00826,Plastique,PEHD,250,205.5,1995,-127.6,-1378.4,42.3,-1262.9
MAR00827,Fonte,Fonte grise,80,141.3,1949,-127.6,-1378.4,-119.1,-1237.3
MAR00828,Plastique,PVC,80,117.3,1994,-119.1,-1237.3,-17.2,-1179.3
MAR00829,Plastique,PVC collé,500,234.3,1962,-119.1,-1237.3,-261.6,-1051.3
MAR00830,Plastique,PEHD,125,199.8,1995,-261.6,-1051.3,-70.3,-993.6
MAR00831,Plastique,PVC,100,145.2,1981,-261.6,-1051.3,-235.7,-908.4
MAR00832,Fonte,Fonte ductile,40,86.6,1979,-235.7,-908.4,-158.7,-868.8
MAR00833,Fonte,Fonte ductile,125,116.9,2002,-337.4,-814.3,-231.5,-764.9
MAR00834,Fonte,Fonte ductile,80,169.6,2011,-345.5,-688.4,-424.0,-538.1
MAR00835,Plastique,PEHD,80,102.7,1995,-424.0,-538.1,-339.4,-479.8
MAR00836,Plastique,PVC collé,400,167.8,1960,-424.0,-538.1,-498.8,-387.9
MAR00837,Fonte,Fonte grise,125,173.4,1930,-498.8,-387.9,-326.2,-372.4
MAR00838,Plastique,PEHD,150,128.0,1995,-518.4,-326.2,-415.0,-250.8
MAR00839,Fonte,Fonte ductile,100,163.7,1970,-518.4,-326.2,-595.6,-181.9
MAR00840,Plastique,PVC,150,125.3,1996,-595.6,-181.9,-492.7,-110.4
MAR00841,Plastique,PVC collé,150,205.1,1980,-595.6,-181.9,-615.2,22.3
MAR00842,Plastique,PVC collé,500,131.6,1960,-615.2,22.3,-486.7,-6.0
MAR00843,Fonte,Fonte grise,200,109.4,1930,-615.2,22.3,-684.0,107.4
MAR00844,Fonte,Fonte grise,400,156.6,1930,-723.5,245.6,-568.5,268.2
MAR00845,Plastique,PVC collé,63,90.9,1962,-723.5,245.6,-751.9,332.0
MAR00846,Plastique,PVC collé,150,81.4,1962,-751.9,332.0,-699.4,394.3
MAR00847,Plastique,PVC collé,400,158.1,1976,-751.9,332.0,-831.7,468.5
MAR00848,Plastique,PVC collé,32,180.7,1960,-831.7,468.5,-676.5,560.9
MAR00849,Fonte,Fonte ductile,200,159.8,1970,-831.7,468.5,-927.0,596.8
MAR00850,Plastique,PVC,150,124.9,1980,-927.0,596.8,-967.0,715.1
MAR00851,Fonte,Fonte ductile,150,187.0,2001,-967.0,715.1,-822.3,833.6
MAR00852,Fonte,Fonte grise,100,151.9,1971,-967.0,715.1,-953.7,866.4
MAR00853,Plastique,PVC,125,126.4,1980,-953.7,866.4,-837.2,915.6
MAR00854,Plastique,PVC collé,100,220.0,1982,-953.7,866.4,-1061.5,1058.2
MAR00855,Plastique,PVC,150,164.1,1980,-1061.5,1058.2,-897.8,1069.2
MAR00856,Plastique,PVC collé,400,155.0,1982,-1061.5,1058.2,-1107.3,1206.3
MAR00857,Plastique,PEHD,50,137.4,2024,-1107.3,1206.3,-971.1,1224.3
MAR00858,Fonte,Fonte grise,63,113.5,1956,-1107.3,1206.3,-1131.6,1317.2
MAR00859,Plastique,PVC,600,85.2,1980,-1131.6,1317.2,-1046.4,1314.3
MAR00860,Fonte,Fonte ductile,250,122.1,2014,-1250.0,1550.4,-1137.1,1597.1
MAR00861,Plastique,PVC collé,500,200.0,1960,-1250.0,1550.4,-1298.0,1744.5
MAR00862,Fonte,Fonte grise,125,128.6,1975,-1298.0,1744.5,-1178.2,1697.5
MAR00863,Plastique,PVC collé,200,128.5,1975,-1298.0,1744.5,-1405.5,1814.9
MAR00864,Fonte,Fonte ductile,150,194.1,1970,-1405.5,1814.9,-1215.9,1856.7
MAR00865,Fonte,Fonte grise,50,129.0,1931,434.0,-2211.5,562.0,-2195.5
MAR00866,Fonte,Fonte ductile,32,171.2,2001,434.0,-2211.5,316.1,-2087.4
MAR00867,Fonte,Fonte grise,300,199.6,1958,316.1,-2087.4,506.5,-2027.3
MAR00868,Fonte,Fonte ductile,250,113.1,1984,316.1,-2087.4,308.2,-1974.6
MAR00869,Fonte,Fonte ductile,250,162.3,1970,308.2,-1974.6,455.4,-1906.5
