id_troncon,score_h1,score_h3,score_h5
MAR01331,0.02107,0.04059,0.05487
MAR01332,0.05595,0.10597,0.14202
MAR01333,0.02884,0.0553,0.07456
MAR01334,0.03126,0.05987,0.08066
MAR01335,0.05145,0.09761,0.13091
MAR01336,0.02062,0.03974,0.05373
MAR01337,0.01748,0.03375,0.04569
MAR01338,0.13877,0.25988,0.34942
MAR01339,0.03514,0.06717,0.09039
MAR01340,0.02546,0.04892,0.06602
MAR01341,0.0084,0.01633,0.02221
MAR01342,0.01999,0.03853,0.05211
MAR01343,0.01261,0.02443,0.03315
MAR01344,0.01371,0.02655,0.03601
MAR01345,0.02188,0.04214,0.05695
MAR01346,0.02256,0.04343,0.05867
MAR01347,0.0669,0.12627,0.16905
MAR01348,0.00632,0.01231,0.01676
MAR01349,0.02673,0.05133,0.06925
MAR01350,0.01413,0.02736,0.03709
MAR01351,0.0322,0.06164,0.08302
MAR01352,0.05569,0.10549,0.14139
MAR01353,0.02581,0.04958,0.06691
MAR01354,0.017,0.03284,0.04448
MAR01355,0.03701,0.07067,0.09505
MAR01356,0.05749,0.10883,0.14583
MAR01357,0.03296,0.06306,0.08491
MAR01358,0.00935,0.01816,0.02469
MAR01359,0.05585,0.10579,0.14179
MAR01360,0.01902,0.0367,0.04966
MAR01361,0.01957,0.03774,0.05105
MAR01362,0.0523,0.0992,0.13302
MAR01363,0.04029,0.07681,0.10323
MAR01364,0.02945,0.05646,0.0761
MAR01365,0.02869,0.05502,0.07418
MAR01366,0.01942,0.03746,0.05067
MAR01367,0.06298,0.11901,0.15938
MAR01368,0.01634,0.03158,0.04277
MAR01369,0.02677,0.0514,0.06935
MAR01370,0.01712,0.03307,0.04477
MAR01371,0.07593,0.14298,0.19134
MAR01372,0.05934,0.11227,0.15041
MAR01373,0.05736,0.10859,0.14551
MAR01374,0.0259,0.04976,0.06714
MAR01375,0.01382,0.02677,0.0363
MAR01376,0.07715,0.14523,0.19434
MAR01377,0.04671,0.0888,0.11919
MAR01378,0.01997,0.0385,0.05207
MAR01379,0.01349,0.02613,0.03543
MAR01380,0.01945,0.03751,0.05074
MAR01381,0.06775,0.12784,0.17114
MAR01382,0.02584,0.04964,0.067
MAR01383,0.03431,0.0656,0.0883
MAR01384,0.04514,0.08587,0.11528
MAR01385,0.01454,0.02813,0.03814
MAR01386,0.04168,0.07941,0.10669
MAR01387,0.0555,0.10513,0.14091
MAR01388,0.08572,0.16108,0.21555
MAR01389,0.11617,0.21756,0.2917
MAR01390,0.01533,0.02964,0.04016
MAR01391,0.01311,0.0254,0.03446
MAR01392,0.01561,0.03019,0.04091
MAR01393,0.05007,0.09505,0.1275
MAR01394,0.01911,0.03686,0.04987
MAR01395,0.017,0.03283,0.04446
MAR01396,0.05665,0.10727,0.14376
MAR01397,0.01791,0.03457,0.0468
MAR01398,0.01134,0.022,0.02987
MAR01399,0.10408,0.19509,0.26128
MAR01400,0.01201,0.02327,0.03159
MAR01401,0.01576,0.03047,0.04128
MAR01402,0.03281,0.06279,0.08454
MAR01403,0.0262,0.05032,0.06791
MAR01404,0.01457,0.02819,0.03821
MAR01405,0.04938,0.09377,0.12579
MAR01406,0.00525,0.01024,0.01395
MAR01407,0.01766,0.0341,0.04616
MAR01408,0.0079,0.01537,0.0209
MAR01409,0.01553,0.03003,0.04069
MAR01410,0.04707,0.08947,0.12007
MAR01411,0.03508,0.06704,0.09022
MAR01412,0.02239,0.0431,0.05824
MAR01413,0.01902,0.0367,0.04965
MAR01414,0.03186,0.061,0.08216
MAR01415,0.00641,0.01248,0.01699
MAR01416,0.01434,0.02774,0.03761
MAR01417,0.02894,0.05549,0.07481
MAR01418,0.14997,0.28102,0.37844
MAR01419,0.0728,0.13718,0.18359
MAR01420,0.03452,0.06599,0.08882
MAR01421,0.02206,0.04247,0.05739
MAR01422,0.01604,0.03101,0.042
MAR01423,0.05278,0.10008,0.13419
MAR01424,0.0303,0.05806,0.07824
MAR01425,0.05853,0.11077,0.14841
MAR01426,0.00493,0.00962,0.01311
MAR01427,0.00575,0.0112,0.01525
MAR01428,0.02754,0.05285,0.07128
MAR01429,0.02237,0.04306,0.05818
MAR01430,0.01375,0.02662,0.0361
MAR01431,0.0069,0.01343,0.01828
MAR01432,0.04281,0.08152,0.1095
MAR01433,0.04837,0.09189,0.12329
MAR01434,0.055,0.10421,0.13969
MAR01435,0.05767,0.10917,0.14628
MAR01436,0.0066,0.01285,0.0175
MAR01437,0.03266,0.0625,0.08417
MAR01438,0.03098,0.05934,0.07994
MAR01439,0.10554,0.19779,0.26493
MAR01440,0.02627,0.05046,0.06808
MAR01441,0.07792,0.14665,0.19624
MAR01442,0.02381,0.0458,0.06185
MAR01443,0.0475,0.09027,0.12113
MAR01444,0.06549,0.12366,0.16557
MAR01445,0.0082,0.01593,0.02167
MAR01446,0.05801,0.1098,0.14712
MAR01447,0.10465,0.19613,0.26269
MAR01448,0.02641,0.05072,0.06843
MAR01449,0.01953,0.03767,0.05095
MAR01450,0.01429,0.02765,0.03749
MAR01451,0.01969,0.03798,0.05137
MAR01452,0.02034,0.0392,0.05301
MAR01453,0.01633,0.03156,0.04274
MAR01454,0.04077,0.0777,0.10441
MAR01455,0.11816,0.22126,0.29673
MAR01456,0.05724,0.10838,0.14522
MAR01457,0.07299,0.13754,0.18407
MAR01458,0.05088,0.09656,0.12951
MAR01459,0.07892,0.1485,0.19871
MAR01460,0.05868,0.11104,0.14877
MAR01461,0.06223,0.11762,0.15753
MAR01462,0.02179,0.04196,0.05671
MAR01463,0.05132,0.09738,0.1306
MAR01464,0.02037,0.03927,0.0531
MAR01465,0.04752,0.09031,0.12119
MAR01466,0.02873,0.0551,0.07429
MAR01467,0.06217,0.11751,0.15738
MAR01468,0.06996,0.13193,0.1766
MAR01469,0.02091,0.04029,0.05447
MAR01470,0.0498,0.09455,0.12684
MAR01471,0.01726,0.03333,0.04513
MAR01472,0.03543,0.0677,0.0911
MAR01473,0.02019,0.03891,0.05262
MAR01474,0.00843,0.01639,0.02228
MAR01475,0.00792,0.0154,0.02095
MAR01476,0.08746,0.16429,0.21986
MAR01477,0.01536,0.0297,0.04024
MAR01478,0.01779,0.03435,0.0465
MAR01479,0.00721,0.01403,0.01909
MAR01480,0.06565,0.12396,0.16597
MAR01481,0.06174,0.11672,0.15633
MAR01482,0.08635,0.16223,0.21709
MAR01483,0.00452,0.00881,0.012
MAR01484,0.03323,0.06358,0.08561
MAR01485,0.06868,0.12956,0.17344
MAR01486,0.08118,0.15267,0.20429
MAR01487,0.05736,0.1086,0.14552
MAR01488,0.01796,0.03468,0.04694
MAR01489,0.02098,0.04043,0.05466
MAR01490,0.05914,0.1119,0.14992
MAR01491,0.0202,0.03894,0.05265
MAR01492,0.02315,0.04455,0.06018
MAR01493,0.01577,0.03049,0.04131
MAR01494,0.02346,0.04514,0.06097
MAR01495,0.01594,0.03081,0.04174
MAR01496,0.03213,0.0615,0.08283
MAR01497,0.02995,0.05739,0.07735
MAR01498,0.09484,0.17795,0.23819
MAR01499,0.02669,0.05124,0.06913
MAR01500,0.0165,0.03189,0.04319
MAR01501,0.05854,0.11078,0.14843
MAR01502,0.01062,0.0206,0.02798
MAR01503,0.07675,0.1445,0.19336
MAR01504,0.04587,0.08722,0.11708
MAR01505,0.02831,0.05431,0.07322
MAR01506,0.01563,0.03022,0.04094
MAR01507,0.04564,0.0868,0.11653
MAR01508,0.03954,0.07541,0.10137
MAR01509,0.01241,0.02406,0.03264
MAR01510,0.0196,0.0378,0.05113
MAR01511,0.01637,0.03165,0.04286
MAR01512,0.05217,0.09895,0.13268
MAR01513,0.13264,0.24834,0.33364
MAR01514,0.03837,0.07321,0.09844
MAR01515,0.08132,0.15294,0.20465
MAR01516,0.04355,0.08291,0.11134
MAR01517,0.12241,0.22921,0.30753
MAR01518,0.05591,0.1059,0.14193
MAR01519,0.01868,0.03605,0.04878
MAR01520,0.0892,0.16751,0.22417
MAR01521,0.08232,0.15479,0.20712
MAR01522,0.01291,0.02502,0.03394
MAR01523,0.0068,0.01323,0.018
MAR01524,0.02011,0.03876,0.05242
MAR01525,0.06258,0.11827,0.1584
MAR01526,0.01759,0.03396,0.04597
MAR01527,0.01413,0.02735,0.03708
MAR01528,0.01815,0.03503,0.04741
MAR01529,0.09431,0.17698,0.23688
MAR01530,0.02498,0.048,0.0648
MAR01531,0.02029,0.03911,0.05288
MAR01532,0.0151,0.02921,0.03959
MAR01533,0.06868,0.12957,0.17345
MAR01534,0.01794,0.03464,0.04688
MAR01535,0.00971,0.01885,0.02561
MAR01536,0.07888,0.14843,0.19862
MAR01537,0.04451,0.0847,0.11373
MAR01538,0.07157,0.1349,0.18056
MAR01539,0.01802,0.0348,0.0471
MAR01540,0.05149,0.0977,0.13102
MAR01541,0.03861,0.07367,0.09905
MAR01542,0.01276,0.02473,0.03355
MAR01543,0.02516,0.04835,0.06526
MAR01544,0.04027,0.07678,0.10319
MAR01545,0.04947,0.09393,0.12601
MAR01546,0.05439,0.10309,0.13819
MAR01547,0.0166,0.03208,0.04344
MAR01548,0.01829,0.03531,0.04779
MAR01549,0.04692,0.08918,0.11969
MAR01550,0.01751,0.03382,0.04578
MAR01551,0.01294,0.02508,0.03402
MAR01552,0.00837,0.01626,0.02212
MAR01553,0.01883,0.03632,0.04915
MAR01554,0.07641,0.14386,0.19251
MAR01555,0.05773,0.10927,0.14642
MAR01556,0.04202,0.08004,0.10753
MAR01557,0.02023,0.039,0.05275
MAR01558,0.06596,0.12453,0.16673
MAR01559,0.01567,0.0303,0.04106
MAR01560,0.037,0.07064,0.09502
MAR01561,0.05891,0.11146,0.14933
MAR01562,0.01303,0.02525,0.03425
MAR01563,0.03509,0.06706,0.09024
MAR01564,0.02659,0.05106,0.06889
MAR01565,0.01302,0.02522,0.03421
MAR01566,0.03418,0.06537,0.08799
MAR01567,0.08617,0.16191,0.21666
MAR01568,0.04767,0.09058,0.12155
MAR01569,0.02531,0.04864,0.06565
MAR01570,0.14697,0.27535,0.37066
MAR01571,0.03619,0.06913,0.093
MAR01572,0.03351,0.06409,0.08629
MAR01573,0.05929,0.11217,0.15027
MAR01574,0.04575,0.08701,0.1168
MAR01575,0.01288,0.02496,0.03386
MAR01576,0.00897,0.01743,0.02369
MAR01577,0.05986,0.11322,0.15168
MAR01578,0.11406,0.21362,0.28636
MAR01579,0.03498,0.06687,0.08998
MAR01580,0.07012,0.13223,0.177
MAR01581,0.02474,0.04756,0.06421
MAR01582,0.07702,0.14498,0.19401
MAR01583,0.05706,0.10804,0.14478
MAR01584,0.01833,0.03538,0.04789
MAR01585,0.0261,0.05012,0.06763
MAR01586,0.04201,0.08003,0.10751
MAR01587,0.03727,0.07116,0.0957
MAR01588,0.02383,0.04584,0.0619
MAR01589,0.01715,0.03312,0.04485
MAR01590,0.03675,0.07017,0.09439
MAR01591,0.01827,0.03526,0.04772
MAR01592,0.06674,0.12597,0.16865
MAR01593,0.09327,0.17505,0.2343
MAR01594,0.03364,0.06434,0.08661
MAR01595,0.00922,0.01791,0.02435
MAR01596,0.04605,0.08756,0.11754
MAR01597,0.04687,0.0891,0.11958
MAR01598,0.0741,0.13958,0.1868
MAR01599,0.00951,0.01846,0.02509
MAR01600,0.05324,0.10094,0.13533
MAR01601,0.0248,0.04766,0.06434
MAR01602,0.05478,0.10381,0.13915
MAR01603,0.01519,0.02938,0.03981
MAR01604,0.01237,0.02397,0.03252
MAR01605,0.01307,0.02532,0.03435
MAR01606,0.028,0.05371,0.07243
MAR01607,0.16222,0.30431,0.41051
MAR01608,0.02723,0.05227,0.0705
MAR01609,0.03031,0.05808,0.07827
MAR01610,0.0146,0.02825,0.03829
MAR01611,0.1012,0.18973,0.25406
MAR01612,0.03052,0.05847,0.07879
MAR01613,0.03498,0.06686,0.08998
MAR01614,0.06757,0.12751,0.1707
MAR01615,0.0428,0.0815,0.10948
MAR01616,0.0158,0.03055,0.04139
MAR01617,0.04904,0.09314,0.12496
MAR01618,0.02026,0.03905,0.05281
MAR01619,0.0339,0.06482,0.08726
MAR01620,0.04786,0.09094,0.12203
MAR01621,0.02352,0.04524,0.06111
MAR01622,0.01293,0.02506,0.03399
MAR01623,0.05594,0.10596,0.14201
MAR01624,0.03127,0.05988,0.08067
MAR01625,0.07138,0.13456,0.1801
MAR01626,0.07419,0.13975,0.18703
MAR01627,0.04153,0.07912,0.1063
MAR01628,0.01966,0.03792,0.05129
MAR01629,0.02885,0.05532,0.07458
MAR01630,0.07975,0.15004,0.20078
MAR01631,0.11185,0.20952,0.2808
MAR01632,0.0265,0.05089,0.06865
MAR01633,0.02957,0.05668,0.0764
MAR01634,0.02926,0.05609,0.07561
MAR01635,0.05578,0.10565,0.1416
MAR01636,0.05754,0.10894,0.14597
MAR01637,0.04472,0.08508,0.11423
MAR01638,0.01994,0.03844,0.05199
MAR01639,0.00693,0.01349,0.01836
MAR01640,0.02778,0.0533,0.07188
MAR01641,0.01204,0.02334,0.03168
MAR01642,0.0164,0.03169,0.04292
MAR01643,0.03791,0.07236,0.09731
MAR01644,0.05679,0.10754,0.14411
MAR01645,0.02771,0.05317,0.0717
MAR01646,0.1002,0.18789,0.25157
MAR01647,0.03044,0.05833,0.0786
MAR01648,0.01157,0.02244,0.03046
MAR01649,0.05782,0.10945,0.14666
MAR01650,0.07759,0.14605,0.19544
MAR01651,0.01533,0.02965,0.04018
MAR01652,0.03303,0.0632,0.08509
MAR01653,0.0108,0.02095,0.02846
MAR01654,0.03262,0.06242,0.08406
MAR01655,0.06284,0.11874,0.15902
MAR01656,0.0308,0.05901,0.07951
MAR01657,0.06075,0.11489,0.15389
MAR01658,0.00575,0.0112,0.01525
MAR01659,0.01435,0.02777,0.03765
MAR01660,0.01554,0.03004,0.04071
MAR01661,0.01406,0.02722,0.03691
MAR01662,0.01634,0.03159,0.04279
MAR01663,0.13039,0.24413,0.32788
MAR01664,0.0048,0.00935,0.01274
MAR01665,0.01573,0.03041,0.0412
MAR01666,0.01209,0.02343,0.03179
MAR01667,0.06604,0.12468,0.16693
MAR01668,0.02569,0.04936,0.06662
MAR01669,0.01807,0.03489,0.04722
MAR01670,0.01736,0.03353,0.0454
MAR01671,0.04578,0.08705,0.11686
MAR01672,0.02704,0.0519,0.07002
MAR01673,0.01243,0.02409,0.03269
MAR01674,0.03953,0.0754,0.10135
MAR01675,0.00857,0.01666,0.02265
MAR01676,0.02604,0.05001,0.06749
MAR01677,0.01581,0.03056,0.04141
MAR01678,0.02313,0.04451,0.06012
MAR01679,0.06507,0.12289,0.16455
MAR01680,0.05298,0.10046,0.13469
MAR01681,0.02819,0.05409,0.07293
MAR01682,0.00987,0.01916,0.02604
MAR01683,0.00603,0.01175,0.016
MAR01684,0.02486,0.04779,0.06452
MAR01685,0.09161,0.17197,0.23015
MAR01686,0.01761,0.034,0.04602
MAR01687,0.00852,0.01655,0.02251
MAR01688,0.04963,0.09423,0.1264
MAR01689,0.0135,0.02614,0.03545
MAR01690,0.0087,0.0169,0.02298
MAR01691,0.01764,0.03407,0.04612
MAR01692,0.08126,0.15283,0.2045
MAR01693,0.04172,0.07949,0.1068
MAR01694,0.05664,0.10727,0.14375
MAR01695,0.08144,0.15315,0.20493
MAR01696,0.01457,0.02819,0.03821
MAR01697,0.05308,0.10065,0.13495
MAR01698,0.01859,0.03587,0.04854
MAR01699,0.01782,0.0344,0.04657
MAR01700,0.10191,0.19106,0.25584
MAR01701,0.05314,0.10076,0.1351
MAR01702,0.01003,0.01947,0.02646
MAR01703,0.01541,0.0298,0.04038
MAR01704,0.01707,0.03297,0.04464
MAR01705,0.02965,0.05684,0.07661
MAR01706,0.0216,0.0416,0.05622
MAR01707,0.04672,0.08881,0.1192
MAR01708,0.03555,0.06793,0.0914
MAR01709,0.08167,0.15359,0.20551
MAR01710,0.08026,0.15098,0.20203
MAR01711,0.03431,0.0656,0.08829
MAR01712,0.08647,0.16246,0.2174
MAR01713,0.02527,0.04857,0.06556
MAR01714,0.04936,0.09372,0.12574
MAR01715,0.04039,0.077,0.10349
MAR01716,0.02394,0.04604,0.06217
MAR01717,0.04558,0.08668,0.11637
MAR01718,0.02384,0.04584,0.06191
MAR01719,0.0209,0.04028,0.05445
MAR01720,0.0352,0.06727,0.09052
MAR01721,0.04515,0.08589,0.11531
MAR01722,0.01625,0.03141,0.04255
MAR01723,0.05086,0.09651,0.12945
MAR01724,0.06411,0.12111,0.16218
MAR01725,0.01716,0.03314,0.04487
MAR01726,0.01909,0.03683,0.04983
MAR01727,0.0128,0.0248,0.03364
MAR01728,0.08496,0.15966,0.21365
MAR01729,0.05031,0.0955,0.12809
MAR01730,0.02123,0.04091,0.0553
MAR01731,0.06577,0.12419,0.16627
MAR01732,0.09577,0.17968,0.24052
MAR01733,0.03885,0.07412,0.09965
MAR01734,0.06055,0.1145,0.15338
MAR01735,0.01742,0.03364,0.04554
MAR01736,0.03561,0.06804,0.09154
MAR01737,0.04816,0.09149,0.12276
MAR01738,0.01434,0.02775,0.03762
MAR01739,0.07773,0.1463,0.19577
MAR01740,0.01827,0.03527,0.04773
MAR01741,0.0515,0.09771,0.13104
MAR01742,0.04443,0.08455,0.11353
MAR01743,0.02886,0.05534,0.0746
MAR01744,0.02335,0.04493,0.06069
MAR01745,0.09114,0.17111,0.229
MAR01746,0.01443,0.02792,0.03785
MAR01747,0.02495,0.04795,0.06473
MAR01748,0.08534,0.16038,0.21461
MAR01749,0.02729,0.05238,0.07065
MAR01750,0.00991,0.01923,0.02613
MAR01751,0.02773,0.05321,0.07176
MAR01752,0.0522,0.09901,0.13276
MAR01753,0.05861,0.11092,0.14861
MAR01754,0.05981,0.11313,0.15155
MAR01755,0.0218,0.04198,0.05673
MAR01756,0.01198,0.02323,0.03153
MAR01757,0.08969,0.16842,0.2254
MAR01758,0.04271,0.08134,0.10926
MAR01759,0.00902,0.01752,0.02381
MAR01760,0.01166,0.02261,0.03069
MAR01761,0.13651,0.25563,0.3436
MAR01762,0.09704,0.18202,0.24367
MAR01763,0.01235,0.02394,0.03249
MAR01764,0.02801,0.05374,0.07247
MAR01765,0.01738,0.03356,0.04544
MAR01766,0.09102,0.17087,0.22868
MAR01767,0.0063,0.01226,0.0167
MAR01768,0.00673,0.0131,0.01783
MAR01769,0.04864,0.0924,0.12397
MAR01770,0.07823,0.14722,0.19701
MAR01771,0.01101,0.02136,0.02901
MAR01772,0.00595,0.0116,0.01579
MAR01773,0.05326,0.10099,0.1354
MAR01774,0.07789,0.14659,0.19616
MAR01775,0.00927,0.01801,0.02447
MAR01776,0.03001,0.0575,0.0775
MAR01777,0.00609,0.01185,0.01614
MAR01778,0.02497,0.048,0.0648
MAR01779,0.00778,0.01512,0.02057
MAR01780,0.05818,0.11011,0.14753
MAR01781,0.02135,0.04113,0.05559
MAR01782,0.0149,0.02882,0.03906
MAR01783,0.01345,0.02605,0.03533
MAR01784,0.02613,0.05019,0.06772
MAR01785,0.01574,0.03044,0.04124
MAR01786,0.13617,0.25499,0.34272
MAR01787,0.07797,0.14675,0.19637
MAR01788,0.02014,0.03883,0.05251
MAR01789,0.06645,0.12544,0.16794
MAR01790,0.01453,0.02812,0.03812
MAR01791,0.01366,0.02644,0.03586
MAR01792,0.01516,0.02933,0.03975
MAR01793,0.02178,0.04195,0.0567
MAR01794,0.01253,0.02429,0.03296
MAR01795,0.00585,0.01139,0.01551
MAR01796,0.01829,0.03529,0.04777
MAR01797,0.00974,0.01891,0.02569
MAR01798,0.02736,0.0525,0.07082
MAR01799,0.03496,0.06682,0.08992
MAR01800,0.01569,0.03034,0.04111
MAR01801,0.0098,0.01903,0.02586
MAR01802,0.0155,0.02997,0.04061
MAR01803,0.0183,0.03531,0.04779
MAR01804,0.14056,0.26325,0.35405
MAR01805,0.02611,0.05016,0.06768
MAR01806,0.01687,0.03259,0.04414
MAR01807,0.01537,0.02972,0.04028
MAR01808,0.0212,0.04084,0.0552
MAR01809,0.03765,0.07186,0.09664
MAR01810,0.02299,0.04424,0.05976
MAR01811,0.00961,0.01867,0.02537
MAR01812,0.02257,0.04344,0.0587
MAR01813,0.08911,0.16735,0.22395
MAR01814,0.04081,0.07778,0.10452
MAR01815,0.02331,0.04485,0.06058
MAR01816,0.0213,0.04102,0.05545
MAR01817,0.00975,0.01894,0.02573
MAR01818,0.00746,0.01452,0.01975
MAR01819,0.01049,0.02035,0.02764
MAR01820,0.01831,0.03533,0.04782
MAR01821,0.04663,0.08865,0.11898
MAR01822,0.02591,0.04977,0.06716
MAR01823,0.00653,0.01272,0.01731
MAR01824,0.08889,0.16693,0.2234
MAR01825,0.025,0.04805,0.06487
MAR01826,0.02523,0.04848,0.06544
MAR01827,0.01108,0.02149,0.02917
MAR01828,0.00983,0.01908,0.02593
MAR01829,0.05605,0.10616,0.14228
MAR01830,0.04267,0.08126,0.10916
MAR01831,0.01318,0.02553,0.03463
MAR01832,0.00873,0.01698,0.02308
MAR01833,0.02371,0.04561,0.06159
MAR01834,0.0586,0.1109,0.14858
MAR01835,0.02462,0.04732,0.06389
MAR01836,0.01995,0.03847,0.05202
MAR01837,0.03187,0.06102,0.08218
MAR01838,0.02004,0.03864,0.05225
MAR01839,0.02057,0.03963,0.05359
MAR01840,0.00665,0.01294,0.01761
MAR01841,0.09618,0.18044,0.24154
MAR01842,0.0497,0.09437,0.12659
MAR01843,0.0097,0.01884,0.0256
MAR01844,0.03547,0.06778,0.0912
MAR01845,0.01913,0.0369,0.04993
MAR01846,0.01735,0.03351,0.04537
MAR01847,0.01516,0.02932,0.03973
MAR01848,0.01783,0.03442,0.04659
MAR01849,0.06502,0.12279,0.16441
MAR01850,0.08496,0.15966,0.21365
MAR01851,0.03838,0.07323,0.09846
MAR01852,0.01693,0.03271,0.04429
MAR01853,0.02065,0.03979,0.0538
MAR01854,0.09934,0.18628,0.24941
MAR01855,0.048,0.09121,0.12238
MAR01856,0.00511,0.00996,0.01357
MAR01857,0.05576,0.10562,0.14157
MAR01858,0.05351,0.10145,0.13601
MAR01859,0.00765,0.01488,0.02023
MAR01860,0.05472,0.10369,0.13899
MAR01861,0.04543,0.08642,0.11601
MAR01862,0.07924,0.14909,0.19951
MAR01863,0.00761,0.01481,0.02015
MAR01864,0.02062,0.03974,0.05374
MAR01865,0.01973,0.03804,0.05145
MAR01866,0.02601,0.04996,0.06742
MAR01867,0.01395,0.02701,0.03663
MAR01868,0.01411,0.02732,0.03704
MAR01869,0.10242,0.19201,0.25712
MAR01870,0.01893,0.03651,0.04941
MAR01871,0.04313,0.08212,0.1103
MAR01872,0.03058,0.05858,0.07893
MAR01873,0.01056,0.02049,0.02784
MAR01874,0.11342,0.21244,0.28476
MAR01875,0.03683,0.07033,0.0946
MAR01876,0.01787,0.0345,0.0467
MAR01877,0.00808,0.0157,0.02135
MAR01878,0.02498,0.04801,0.06481
MAR01879,0.01969,0.03798,0.05137
MAR01880,0.05561,0.10534,0.14119
MAR01881,0.1481,0.27749,0.37359
MAR01882,0.0526,0.09976,0.13376
MAR01883,0.01273,0.02466,0.03345
MAR01884,0.01217,0.02358,0.03201
MAR01885,0.04243,0.08081,0.10855
MAR01886,0.13538,0.25351,0.3407
MAR01887,0.08141,0.15311,0.20487
MAR01888,0.03283,0.06283,0.0846
MAR01889,0.01927,0.03716,0.05027
MAR01890,0.00661,0.01287,0.01752
MAR01891,0.01122,0.02176,0.02955
MAR01892,0.02886,0.05535,0.07462
MAR01893,0.07079,0.13346,0.17864
MAR01894,0.01845,0.03561,0.04819
MAR01895,0.02312,0.0445,0.06011
MAR01896,0.00845,0.01642,0.02233
MAR01897,0.01648,0.03184,0.04313
MAR01898,0.04569,0.08688,0.11664
MAR01899,0.03822,0.07293,0.09806
MAR01900,0.00812,0.01578,0.02146
MAR01901,0.01515,0.02929,0.0397
MAR01902,0.00974,0.01891,0.02569
MAR01903,0.06811,0.12851,0.17204
MAR01904,0.02019,0.03891,0.05262
MAR01905,0.01969,0.03796,0.05135
MAR01906,0.0296,0.05674,0.07648
MAR01907,0.0091,0.01768,0.02404
MAR01908,0.03701,0.07068,0.09506
MAR01909,0.03636,0.06945,0.09343
MAR01910,0.0159,0.03075,0.04165
MAR01911,0.01114,0.02161,0.02935
MAR01912,0.07637,0.14379,0.19241
MAR01913,0.01859,0.03587,0.04854
MAR01914,0.03512,0.06712,0.09032
MAR01915,0.0874,0.16418,0.2197
MAR01916,0.04809,0.09137,0.1226
MAR01917,0.01122,0.02177,0.02955
MAR01918,0.07148,0.13474,0.18034
MAR01919,0.05972,0.11297,0.15134
MAR01920,0.01933,0.03728,0.05043
MAR01921,0.01907,0.03679,0.04978
MAR01922,0.0887,0.1666,0.22294
MAR01923,0.05155,0.0978,0.13116
MAR01924,0.0262,0.05032,0.0679
MAR01925,0.01317,0.02551,0.0346
MAR01926,0.01636,0.03161,0.04282
MAR01927,0.08651,0.16253,0.21749
MAR01928,0.04686,0.08908,0.11956
MAR01929,0.01616,0.03124,0.04232
MAR01930,0.01457,0.02819,0.03821
MAR01931,0.06408,0.12105,0.16209
MAR01932,0.02415,0.04644,0.06271
MAR01933,0.06579,0.12421,0.16631
MAR01934,0.02706,0.05195,0.07007
MAR01935,0.01388,0.02686,0.03643
MAR01936,0.01571,0.03038,0.04116
MAR01937,0.05066,0.09615,0.12897
MAR01938,0.06934,0.13079,0.17507
MAR01939,0.05312,0.10072,0.13503
MAR01940,0.01693,0.0327,0.04428
MAR01941,0.04025,0.07673,0.10313
MAR01942,0.0186,0.03589,0.04856
MAR01943,0.02135,0.04112,0.05558
MAR01944,0.05555,0.10523,0.14104
MAR01945,0.04864,0.0924,0.12397
MAR01946,0.01197,0.02321,0.0315
MAR01947,0.03442,0.06581,0.08858
MAR01948,0.05399,0.10234,0.13719
MAR01949,0.04741,0.0901,0.12091
MAR01950,0.05995,0.11339,0.1519
MAR01951,0.02988,0.05727,0.07718
MAR01952,0.06868,0.12957,0.17345
MAR01953,0.02181,0.042,0.05676
MAR01954,0.01868,0.03604,0.04876
MAR01955,0.0091,0.01767,0.02402
MAR01956,0.02009,0.03873,0.05238
MAR01957,0.03695,0.07056,0.09491
MAR01958,0.0377,0.07195,0.09676
MAR01959,0.06105,0.11544,0.15462
MAR01960,0.01635,0.03159,0.04279
MAR01961,0.02017,0.03889,0.05259
MAR01962,0.02526,0.04854,0.06552
MAR01963,0.00802,0.0156,0.02122
MAR01964,0.0085,0.01653,0.02247
MAR01965,0.03938,0.07511,0.10097
MAR01966,0.00538,0.01048,0.01427
MAR01967,0.0134,0.02595,0.0352
MAR01968,0.11543,0.21619,0.28984
MAR01969,0.02497,0.04799,0.06478
MAR01970,0.08667,0.16284,0.21791
MAR01971,0.02617,0.05027,0.06783
MAR01972,0.01917,0.03697,0.05002
MAR01973,0.01682,0.0325,0.04401
MAR01974,0.01927,0.03716,0.05028
MAR01975,0.01121,0.02175,0.02954
MAR01976,0.00918,0.01784,0.02424
MAR01977,0.05153,0.09776,0.13111
MAR01978,0.00801,0.01558,0.02119
MAR01979,0.0625,0.11811,0.15819
MAR01980,0.00874,0.01698,0.02308
MAR01981,0.01065,0.02067,0.02807
MAR01982,0.03735,0.0713,0.0959
MAR01983,0.03277,0.06271,0.08444
MAR01984,0.05932,0.11223,0.15035
MAR01985,0.03449,0.06594,0.08876
MAR01986,0.02016,0.03886,0.05255
MAR01987,0.02339,0.045,0.06078
MAR01988,0.01101,0.02135,0.02899
MAR01989,0.01169,0.02267,0.03077
MAR01990,0.00722,0.01405,0.01912
MAR01991,0.02139,0.0412,0.0557
MAR01992,0.01727,0.03335,0.04516
MAR01993,0.074,0.13941,0.18657
MAR01994,0.02617,0.05026,0.06782
MAR01995,0.01329,0.02573,0.0349
MAR01996,0.03392,0.06488,0.08733
