GID_OBJET,TYPE_ANOMALIE,DATE_DETECTION_parsed,annee_Anomalie,DATE_REPARATION,DATE_REPARATION_parsed,OBJET_DEPOSE_OU_ABANDONNE
410966916,FUITE_SIGNAL_TR,1995-11-05T00:00:00.000Z,1995,05/11/95,1995-11-05T00:00:00.000Z,-1
410010411,FUITE_SIGNAL_TR,1995-11-09T00:00:00.000Z,1995,10/11/95,1995-11-10T00:00:00.000Z,0
410012612,FUITE_SIGNAL_TR,1995-10-13T00:00:00.000Z,1995,13/10/95,1995-10-13T00:00:00.000Z,-1
410022031,FUITE_SIGNAL_TR,1995-11-07T00:00:00.000Z,1995,07/11/95,1995-11-07T00:00:00.000Z,-1
410018821,FUITE_SIGNAL_TR,1995-10-23T00:00:00.000Z,1995,23/10/95,1995-10-23T00:00:00.000Z,-1
410010142,FUITE_SIGNAL_TR,1995-09-25T00:00:00.000Z,1995,25/09/95,1995-09-25T00:00:00.000Z,0
410845205,FUITE_SIGNAL_TR,1995-11-12T00:00:00.000Z,1995,12/11/95,1995-11-12T00:00:00.000Z,-1
410005201,FUITE_SIGNAL_TR,1995-10-17T00:00:00.000Z,1995,17/10/95,1995-10-17T00:00:00.000Z,0
410015745,FUITE_SIGNAL_TR,1995-09-11T00:00:00.000Z,1995,11/09/95,1995-09-11T00:00:00.000Z,0
410015745,FUITE_SIGNAL_TR,1995-08-31T00:00:00.000Z,1995,31/08/95,1995-08-31T00:00:00.000Z,0
410015745,FUITE_SIGNAL_TR,1995-08-07T00:00:00.000Z,1995,08/08/95,1995-08-08T00:00:00.000Z,0
410015574,FUITE_SIGNAL_TR,1995-06-20T00:00:00.000Z,1995,20/06/95,1995-06-20T00:00:00.000Z,-1
410001940,FUITE_SIGNAL_TR,1995-11-14T00:00:00.000Z,1995,14/11/95,1995-11-14T00:00:00.000Z,0
410028034,FUITE_SIGNAL_TR,1995-11-04T00:00:00.000Z,1995,04/11/95,1995-11-04T00:00:00.000Z,0
410025921,FUITE_DETECT_TR,2023-11-06T00:00:00.000Z,2023,07/11/23,2023-11-07T00:00:00.000Z,0
410923801,FUITE_SIGNAL_TR,1995-11-17T00:00:00.000Z,1995,17/11/95,1995-11-17T00:00:00.000Z,0
410015643,FUITE_SIGNAL_TR,1995-11-23T00:00:00.000Z,1995,23/11/95,1995-11-23T00:00:00.000Z,0
410019292,FUITE_SIGNAL_TR,1995-11-28T00:00:00.000Z,1995,28/11/95,1995-11-28T00:00:00.000Z,0
410015894,FUITE_SIGNAL_TR,1995-11-22T00:00:00.000Z,1995,22/11/95,1995-11-22T00:00:00.000Z,0
410018623,FUITE_SIGNAL_TR,1995-11-30T00:00:00.000Z,1995,30/11/95,1995-11-30T00:00:00.000Z,0
410024870,FUITE_SIGNAL_TR,1995-11-21T00:00:00.000Z,1995,21/11/95,1995-11-21T00:00:00.000Z,0
410018412,FUITE_SIGNAL_TR,1995-11-19T00:00:00.000Z,1995,19/11/95,1995-11-19T00:00:00.000Z,0
410006422,FUITE_SIGNAL_TR,1995-11-17T00:00:00.000Z,1995,17/11/95,1995-11-17T00:00:00.000Z,0
410513490,FUITE_SIGNAL_TR,1995-11-06T00:00:00.000Z,1995,06/11/95,1995-11-06T00:00:00.000Z,0
410012035,FUITE_SIGNAL_TR,1995-11-10T00:00:00.000Z,1995,15/11/95,1995-11-15T00:00:00.000Z,0
410012200,FUITE_SIGNAL_TR,1995-09-14T00:00:00.000Z,1995,14/09/95,1995-09-14T00:00:00.000Z,0
410000500,FUITE_SIGNAL_TR,1995-09-18T00:00:00.000Z,1995,18/09/95,1995-09-18T00:00:00.000Z,0
410014196,FUITE_SIGNAL_TR,1995-09-09T00:00:00.000Z,1995,09/09/95,1995-09-09T00:00:00.000Z,-1
410831041,FUITE_SIGNAL_TR,1995-08-30T00:00:00.000Z,1995,02/10/95,1995-10-02T00:00:00.000Z,0
410027526,FUITE_SIGNAL_TR,1995-11-06T00:00:00.000Z,1995,06/11/95,1995-11-06T00:00:00.000Z,0
410016101,FUITE_SIGNAL_TR,1995-09-21T00:00:00.000Z,1995,21/09/95,1995-09-21T00:00:00.000Z,0
410017748,FUITE_SIGNAL_TR,1995-10-11T00:00:00.000Z,1995,11/10/95,1995-10-11T00:00:00.000Z,0
410504910,FUITE_SIGNAL_TR,1995-11-02T00:00:00.000Z,1995,02/11/95,1995-11-02T00:00:00.000Z,0
410821037,FUITE_DETECT_TR,2023-11-10T00:00:00.000Z,2023,10/11/23,2023-11-10T00:00:00.000Z,0
410510889,FUITE_SIGNAL_TR,1995-08-30T00:00:00.000Z,1995,30/08/95,1995-08-30T00:00:00.000Z,0
410032257,FUITE_SIGNAL_TR,1995-06-20T00:00:00.000Z,1995,22/06/95,1995-06-22T00:00:00.000Z,-1
410031150,FUITE_SIGNAL_TR,1995-06-20T00:00:00.000Z,1995,21/06/95,1995-06-21T00:00:00.000Z,0
410030721,FUITE_SIGNAL_TR,1995-05-18T00:00:00.000Z,1995,19/05/95,1995-05-19T00:00:00.000Z,0
410032708,FUITE_SIGNAL_TR,1995-05-04T00:00:00.000Z,1995,04/05/95,1995-05-04T00:00:00.000Z,0
410031467,FUITE_SIGNAL_TR,1995-05-11T00:00:00.000Z,1995,15/05/95,1995-05-15T00:00:00.000Z,0
410513170,FUITE_SIGNAL_TR,1995-03-31T00:00:00.000Z,1995,11/05/95,1995-05-11T00:00:00.000Z,0
410030768,FUITE_SIGNAL_TR,1995-03-17T00:00:00.000Z,1995,21/03/95,1995-03-21T00:00:00.000Z,0
410030679,FUITE_SIGNAL_TR,1995-02-23T00:00:00.000Z,1995,23/02/95,1995-02-23T00:00:00.000Z,-1
410015593,FUITE_SIGNAL_TR,1995-02-01T00:00:00.000Z,1995,01/02/95,1995-02-01T00:00:00.000Z,-1
410030646,FUITE_SIGNAL_TR,1994-10-21T00:00:00.000Z,1994,02/11/94,1994-11-02T00:00:00.000Z,-1
410032120,FUITE_SIGNAL_TR,1994-09-21T00:00:00.000Z,1994,21/09/94,1994-09-21T00:00:00.000Z,-1
410029740,FUITE_SIGNAL_TR,1994-10-06T00:00:00.000Z,1994,06/10/94,1994-10-06T00:00:00.000Z,0
410028542,FUITE_SIGNAL_TR,1995-07-24T00:00:00.000Z,1995,26/07/95,1995-07-26T00:00:00.000Z,0
410028062,FUITE_SIGNAL_TR,1995-06-17T00:00:00.000Z,1995,17/06/95,1995-06-17T00:00:00.000Z,0
410815129,FUITE_SIGNAL_TR,1995-01-12T00:00:00.000Z,1995,12/01/95,1995-01-12T00:00:00.000Z,0
410027150,FUITE_SIGNAL_TR,1994-10-07T00:00:00.000Z,1994,07/10/94,1994-10-07T00:00:00.000Z,-1
410027314,FUITE_SIGNAL_TR,1995-05-24T00:00:00.000Z,1995,26/05/95,1995-05-26T00:00:00.000Z,-1
410025388,FUITE_SIGNAL_TR,1995-03-08T00:00:00.000Z,1995,09/03/95,1995-03-09T00:00:00.000Z,0
410027161,FUITE_SIGNAL_TR,1995-01-11T00:00:00.000Z,1995,13/01/95,1995-01-13T00:00:00.000Z,0
410026869,FUITE_SIGNAL_TR,1995-02-14T00:00:00.000Z,1995,14/02/95,1995-02-14T00:00:00.000Z,-1
410029362,FUITE_SIGNAL_TR,1995-03-24T00:00:00.000Z,1995,24/03/95,1995-03-24T00:00:00.000Z,0
410090986,FUITE_SIGNAL_TR,1995-09-05T00:00:00.000Z,1995,05/09/95,1995-09-05T00:00:00.000Z,0
410025943,FUITE_SIGNAL_TR,1995-01-04T00:00:00.000Z,1995,04/01/95,1995-01-04T00:00:00.000Z,0
410025805,FUITE_SIGNAL_TR,1995-01-07T00:00:00.000Z,1995,07/01/95,1995-01-07T00:00:00.000Z,0
410107084,FUITE_SIGNAL_TR,1995-01-17T00:00:00.000Z,1995,17/01/95,1995-01-17T00:00:00.000Z,-1
410022759,FUITE_SIGNAL_TR,1995-01-15T00:00:00.000Z,1995,15/01/95,1995-01-15T00:00:00.000Z,0
410023592,FUITE_SIGNAL_TR,1995-01-24T00:00:00.000Z,1995,24/01/95,1995-01-24T00:00:00.000Z,0
410022984,FUITE_SIGNAL_TR,1995-01-16T00:00:00.000Z,1995,16/01/95,1995-01-16T00:00:00.000Z,-1
410023586,FUITE_SIGNAL_TR,1994-12-23T00:00:00.000Z,1994,23/12/94,1994-12-23T00:00:00.000Z,0
410515984,FUITE_SIGNAL_TR,1994-10-23T00:00:00.000Z,1994,23/10/94,1994-10-23T00:00:00.000Z,0
410897363,FUITE_SIGNAL_TR,1994-11-16T00:00:00.000Z,1994,16/11/94,1994-11-16T00:00:00.000Z,-1
410897363,FUITE_SIGNAL_TR,1994-09-29T00:00:00.000Z,1994,29/09/94,1994-09-29T00:00:00.000Z,-1
410019267,FUITE_SIGNAL_TR,1995-12-15T00:00:00.000Z,1995,16/12/95,1995-12-16T00:00:00.000Z,0
410012210,FUITE_SIGNAL_TR,1995-11-10T00:00:00.000Z,1995,10/11/95,1995-11-10T00:00:00.000Z,0
410009098,FUITE_SIGNAL_TR,1995-12-19T00:00:00.000Z,1995,19/12/95,1995-12-19T00:00:00.000Z,-1
410003217,FUITE_SIGNAL_TR,1995-12-11T00:00:00.000Z,1995,11/12/95,1995-12-11T00:00:00.000Z,-1
410006066,FUITE_SIGNAL_TR,1995-12-11T00:00:00.000Z,1995,11/12/95,1995-12-11T00:00:00.000Z,0
410006046,FUITE_SIGNAL_TR,1995-12-11T00:00:00.000Z,1995,11/12/95,1995-12-11T00:00:00.000Z,-1
410013072,FUITE_SIGNAL_TR,1995-12-15T00:00:00.000Z,1995,15/12/95,1995-12-15T00:00:00.000Z,0
410812322,FUITE_SIGNAL_TR,1995-12-18T00:00:00.000Z,1995,18/12/95,1995-12-18T00:00:00.000Z,-1
410005347,FUITE_SIGNAL_TR,1995-12-19T00:00:00.000Z,1995,20/12/95,1995-12-20T00:00:00.000Z,0
410004918,FUITE_SIGNAL_TR,1995-12-06T00:00:00.000Z,1995,06/12/95,1995-12-06T00:00:00.000Z,-1
410005544,FUITE_SIGNAL_TR,1995-12-16T00:00:00.000Z,1995,16/12/95,1995-12-16T00:00:00.000Z,0
410007269,FUITE_SIGNAL_TR,1995-12-09T00:00:00.000Z,1995,09/12/95,1995-12-09T00:00:00.000Z,0
410024474,FUITE_SIGNAL_TR,1995-12-04T00:00:00.000Z,1995,06/12/95,1995-12-06T00:00:00.000Z,-1
416005165,FUITE_DETECT_TR,2023-11-10T00:00:00.000Z,2023,23/10/23,2023-10-23T00:00:00.000Z,0
410002431,FUITE_SIGNAL_TR,2000-01-01T00:00:00.000Z,2000,01/01/00,2000-01-01T00:00:00.000Z,-1
410800338,FUITE_SIGNAL_TR,1967-07-01T00:00:00.000Z,1967,01/07/67,1967-07-01T00:00:00.000Z,0
410800336,FUITE_SIGNAL_TR,1994-05-01T00:00:00.000Z,1994,01/05/94,1994-05-01T00:00:00.000Z,-1
410002444,FUITE_SIGNAL_TR,1985-01-01T00:00:00.000Z,1985,01/01/85,1985-01-01T00:00:00.000Z,0
410002465,FUITE_SIGNAL_TR,1993-08-01T00:00:00.000Z,1993,01/08/93,1993-08-01T00:00:00.000Z,0
410002466,FUITE_SIGNAL_TR,1987-01-01T00:00:00.000Z,1987,01/01/87,1987-01-01T00:00:00.000Z,0
410002468,FUITE_SIGNAL_TR,1985-01-01T00:00:00.000Z,1985,01/01/85,1985-01-01T00:00:00.000Z,-1
410002319,FUITE_SIGNAL_TR,1985-01-01T00:00:00.000Z,1985,01/01/85,1985-01-01T00:00:00.000Z,-1
410067521,FUITE_SIGNAL_TR,2000-01-01T00:00:00.000Z,2000,01/01/00,2000-01-01T00:00:00.000Z,0
410067521,FUITE_SIGNAL_TR,1985-11-01T00:00:00.000Z,1985,01/11/85,1985-11-01T00:00:00.000Z,0
410067521,FUITE_SIGNAL_TR,1979-01-01T00:00:00.000Z,1979,01/01/79,1979-01-01T00:00:00.000Z,0
410033653,FUITE_DETECT_TR,2020-09-30T00:00:00.000Z,2020,30/09/20,2020-09-30T00:00:00.000Z,0
501018237,FUITE_DETECT_TR,2020-09-30T00:00:00.000Z,2020,06/10/20,2020-10-06T00:00:00.000Z,0
410002354,FUITE_SIGNAL_TR,1970-05-01T00:00:00.000Z,1970,01/05/70,1970-05-01T00:00:00.000Z,-1
410000246,FUITE_SIGNAL_TR,1974-11-01T00:00:00.000Z,1974,01/11/74,1974-11-01T00:00:00.000Z,0
410000296,FUITE_SIGNAL_TR,2000-01-01T00:00:00.000Z,2000,01/01/00,2000-01-01T00:00:00.000Z,-1
410116208,FUITE_DETECT_TR,2020-10-26T00:00:00.000Z,2020,26/10/20,2020-10-26T00:00:00.000Z,-1
410042852,FUITE_SIGNAL_TR,1996-03-12T00:00:00.000Z,1996,12/03/96,1996-03-12T00:00:00.000Z,0
410017870,FUITE_SIGNAL_TR,1996-03-10T00:00:00.000Z,1996,10/03/96,1996-03-10T00:00:00.000Z,0
410513728,FUITE_SIGNAL_TR,1996-03-13T00:00:00.000Z,1996,13/03/96,1996-03-13T00:00:00.000Z,-1
410008444,FUITE_SIGNAL_TR,1996-02-12T00:00:00.000Z,1996,14/02/96,1996-02-14T00:00:00.000Z,0
410038104,FUITE_SIGNAL_TR,1996-03-05T00:00:00.000Z,1996,06/03/96,1996-03-06T00:00:00.000Z,0
410010654,FUITE_SIGNAL_TR,1996-03-21T00:00:00.000Z,1996,22/03/96,1996-03-22T00:00:00.000Z,0
410011376,FUITE_SIGNAL_TR,1996-03-26T00:00:00.000Z,1996,26/03/96,1996-03-26T00:00:00.000Z,-1
410523411,FUITE_SIGNAL_TR,1996-02-23T00:00:00.000Z,1996,26/02/96,1996-02-26T00:00:00.000Z,-1
410015745,FUITE_SIGNAL_TR,1996-03-04T00:00:00.000Z,1996,05/03/96,1996-03-05T00:00:00.000Z,0
410014106,FUITE_SIGNAL_TR,1995-02-28T00:00:00.000Z,1995,28/02/96,1996-02-28T00:00:00.000Z,0
410039738,FUITE_SIGNAL_TR,1996-02-26T00:00:00.000Z,1996,26/02/96,1996-02-26T00:00:00.000Z,0
410523856,FUITE_SIGNAL_TR,1996-02-29T00:00:00.000Z,1996,29/02/96,1996-02-29T00:00:00.000Z,-1
410025590,FUITE_SIGNAL_TR,1996-03-22T00:00:00.000Z,1996,27/04/96,1996-04-27T00:00:00.000Z,0
410901538,FUITE_SIGNAL_TR,1996-02-26T00:00:00.000Z,1996,26/02/96,1996-02-26T00:00:00.000Z,0
410009550,FUITE_SIGNAL_TR,1996-02-29T00:00:00.000Z,1996,04/03/96,1996-03-04T00:00:00.000Z,0
410003104,FUITE_SIGNAL_TR,1996-02-29T00:00:00.000Z,1996,29/02/96,1996-02-29T00:00:00.000Z,-1
410037304,FUITE_SIGNAL_TR,1996-03-01T00:00:00.000Z,1996,01/03/96,1996-03-01T00:00:00.000Z,0
410037304,FUITE_SIGNAL_TR,1996-02-28T00:00:00.000Z,1996,01/03/96,1996-03-01T00:00:00.000Z,0
410000946,FUITE_SIGNAL_TR,1996-03-01T00:00:00.000Z,1996,01/03/96,1996-03-01T00:00:00.000Z,-1
410000946,FUITE_SIGNAL_TR,1996-03-01T00:00:00.000Z,1996,01/03/96,1996-03-01T00:00:00.000Z,-1
410025218,FUITE_SIGNAL_TR,1996-02-26T00:00:00.000Z,1996,26/02/96,1996-02-26T00:00:00.000Z,-1
410517930,FUITE_SIGNAL_TR,1996-02-24T00:00:00.000Z,1996,24/02/96,1996-02-24T00:00:00.000Z,-1
410005082,FUITE_SIGNAL_TR,1996-03-06T00:00:00.000Z,1996,06/03/96,1996-03-06T00:00:00.000Z,-1
410024125,FUITE_SIGNAL_TR,1996-03-09T00:00:00.000Z,1996,09/03/96,1996-03-09T00:00:00.000Z,-1
410859126,FUITE_SIGNAL_TR,1996-02-22T00:00:00.000Z,1996,22/02/96,1996-02-22T00:00:00.000Z,-1
410004500,FUITE_SIGNAL_TR,1996-02-23T00:00:00.000Z,1996,23/02/96,1996-02-23T00:00:00.000Z,-1
410006292,FUITE_SIGNAL_TR,1996-02-24T00:00:00.000Z,1996,24/02/96,1996-02-24T00:00:00.000Z,-1
410001844,FUITE_SIGNAL_TR,1996-02-19T00:00:00.000Z,1996,21/02/96,1996-02-21T00:00:00.000Z,-1
410026610,FUITE_SIGNAL_TR,1996-02-23T00:00:00.000Z,1996,23/02/96,1996-02-23T00:00:00.000Z,-1
410832969,FUITE_SIGNAL_TR,1996-02-20T00:00:00.000Z,1996,20/02/96,1996-02-20T00:00:00.000Z,-1
410029585,FUITE_SIGNAL_TR,1996-05-09T00:00:00.000Z,1996,14/05/96,1996-05-14T00:00:00.000Z,0
410004533,FUITE_SIGNAL_TR,1996-05-23T00:00:00.000Z,1996,23/05/96,1996-05-23T00:00:00.000Z,-1
410015679,FUITE_SIGNAL_TR,1996-06-12T00:00:00.000Z,1996,12/06/96,1996-06-12T00:00:00.000Z,-1
410012523,FUITE_SIGNAL_TR,1996-05-29T00:00:00.000Z,1996,06/06/96,1996-06-06T00:00:00.000Z,-1
410018037,FUITE_SIGNAL_TR,1996-06-04T00:00:00.000Z,1996,31/07/96,1996-07-31T00:00:00.000Z,0
410033408,FUITE_SIGNAL_TR,1996-02-24T00:00:00.000Z,1996,26/02/96,1996-02-26T00:00:00.000Z,0
410811235,FUITE_SIGNAL_TR,1996-02-24T00:00:00.000Z,1996,24/02/96,1996-02-24T00:00:00.000Z,-1
410006522,FUITE_SIGNAL_TR,1996-02-25T00:00:00.000Z,1996,25/02/96,1996-02-25T00:00:00.000Z,0
410803267,FUITE_SIGNAL_TR,1996-02-18T00:00:00.000Z,1996,18/02/96,1996-02-18T00:00:00.000Z,-1
410030462,FUITE_SIGNAL_TR,1996-02-18T00:00:00.000Z,1996,18/02/96,1996-02-18T00:00:00.000Z,-1
410028355,FUITE_SIGNAL_TR,1996-05-04T00:00:00.000Z,1996,04/05/96,1996-05-04T00:00:00.000Z,0
410015820,FUITE_SIGNAL_TR,1996-05-03T00:00:00.000Z,1996,03/05/96,1996-05-03T00:00:00.000Z,-1
410029977,FUITE_SIGNAL_TR,1996-05-09T00:00:00.000Z,1996,09/05/96,1996-05-09T00:00:00.000Z,0
410138843,FUITE_SIGNAL_TR,1996-03-22T00:00:00.000Z,1996,09/04/96,1996-04-09T00:00:00.000Z,-1
410138841,FUITE_SIGNAL_TR,1996-03-22T00:00:00.000Z,1996,09/04/96,1996-04-09T00:00:00.000Z,-1
410009622,FUITE_SIGNAL_TR,1996-03-28T00:00:00.000Z,1996,29/03/96,1996-03-29T00:00:00.000Z,0
410035261,FUITE_SIGNAL_TR,1996-02-28T00:00:00.000Z,1996,28/02/96,1996-02-28T00:00:00.000Z,0
410826331,FUITE_SIGNAL_TR,1996-04-01T00:00:00.000Z,1996,01/04/96,1996-04-01T00:00:00.000Z,0
410930573,FUITE_SIGNAL_TR,1996-04-18T00:00:00.000Z,1996,18/04/96,1996-04-18T00:00:00.000Z,-1
410001003,FUITE_SIGNAL_TR,1996-04-18T00:00:00.000Z,1996,18/04/96,1996-04-18T00:00:00.000Z,-1
410016972,FUITE_SIGNAL_TR,1996-04-09T00:00:00.000Z,1996,09/04/96,1996-04-09T00:00:00.000Z,-1
410138841,FUITE_SIGNAL_TR,1996-04-09T00:00:00.000Z,1996,09/04/96,1996-04-09T00:00:00.000Z,-1
410005890,FUITE_SIGNAL_TR,1996-04-25T00:00:00.000Z,1996,25/04/96,1996-04-25T00:00:00.000Z,-1
410025943,FUITE_SIGNAL_TR,1996-04-30T00:00:00.000Z,1996,30/04/96,1996-04-30T00:00:00.000Z,0
410819177,FUITE_SIGNAL_TR,1996-05-13T00:00:00.000Z,1996,13/05/96,1996-05-13T00:00:00.000Z,0
410849566,FUITE_SIGNAL_TR,1996-05-23T00:00:00.000Z,1996,23/05/96,1996-05-23T00:00:00.000Z,-1
410015745,FUITE_SIGNAL_TR,1996-05-28T00:00:00.000Z,1996,28/05/96,1996-05-28T00:00:00.000Z,0
410952755,FUITE_SIGNAL_TR,1996-05-20T00:00:00.000Z,1996,21/05/96,1996-05-21T00:00:00.000Z,-1
410033175,FUITE_SIGNAL_TR,1996-02-26T00:00:00.000Z,1996,26/02/96,1996-02-26T00:00:00.000Z,0
410817945,FUITE_SIGNAL_TR,1996-05-21T00:00:00.000Z,1996,21/05/96,1996-05-21T00:00:00.000Z,0
410897151,FUITE_SIGNAL_TR,1996-05-23T00:00:00.000Z,1996,24/05/96,1996-05-24T00:00:00.000Z,0
410032523,FUITE_DETECT_TR,2023-10-29T00:00:00.000Z,2023,29/10/23,2023-10-29T00:00:00.000Z,0
414500231,FUITE_DETECT_TR,2023-10-31T00:00:00.000Z,2023,31/10/23,2023-10-31T00:00:00.000Z,0
410524719,FUITE_DETECT_TR,2023-11-02T00:00:00.000Z,2023,02/11/23,2023-11-02T00:00:00.000Z,0
410030642,FUITE_SIGNAL_TR,1996-05-28T00:00:00.000Z,1996,30/05/96,1996-05-30T00:00:00.000Z,-1
410030127,FUITE_SIGNAL_TR,1996-05-21T00:00:00.000Z,1996,21/05/96,1996-05-21T00:00:00.000Z,-1
410043296,FUITE_SIGNAL_TR,1996-02-21T00:00:00.000Z,1996,21/02/96,1996-02-21T00:00:00.000Z,-1
410043940,FUITE_SIGNAL_TR,1996-05-13T00:00:00.000Z,1996,13/05/96,1996-05-13T00:00:00.000Z,0
410509246,FUITE_SIGNAL_TR,1996-04-09T00:00:00.000Z,1996,09/04/96,1996-04-09T00:00:00.000Z,-1
410509756,FUITE_SIGNAL_TR,1996-04-19T00:00:00.000Z,1996,19/04/96,1996-04-19T00:00:00.000Z,-1
410043940,FUITE_SIGNAL_TR,1996-05-07T00:00:00.000Z,1996,07/05/96,1996-05-07T00:00:00.000Z,0
410046975,FUITE_SIGNAL_TR,1996-02-16T00:00:00.000Z,1996,16/02/96,1996-02-16T00:00:00.000Z,0
410046663,FUITE_SIGNAL_TR,1996-05-22T00:00:00.000Z,1996,22/05/96,1996-05-22T00:00:00.000Z,0
410045107,FUITE_SIGNAL_TR,1996-03-07T00:00:00.000Z,1996,08/03/96,1996-03-08T00:00:00.000Z,0
410524719,FUITE_SIGNAL_TR,1996-06-26T00:00:00.000Z,1996,26/06/96,1996-06-26T00:00:00.000Z,0
410015343,FUITE_SIGNAL_TR,1996-07-18T00:00:00.000Z,1996,18/07/96,1996-07-18T00:00:00.000Z,-1
410012035,FUITE_SIGNAL_TR,1996-06-28T00:00:00.000Z,1996,05/07/96,1996-07-05T00:00:00.000Z,0
410046454,FUITE_SIGNAL_TR,1996-06-26T00:00:00.000Z,1996,27/06/96,1996-06-27T00:00:00.000Z,-1
410011448,FUITE_SIGNAL_TR,1996-06-27T00:00:00.000Z,1996,28/06/96,1996-06-28T00:00:00.000Z,-1
410022031,FUITE_SIGNAL_TR,1996-06-27T00:00:00.000Z,1996,28/06/96,1996-06-28T00:00:00.000Z,-1
410040909,FUITE_SIGNAL_TR,1996-06-11T00:00:00.000Z,1996,17/06/96,1996-06-17T00:00:00.000Z,0
410001938,FUITE_SIGNAL_TR,1996-07-14T00:00:00.000Z,1996,14/07/96,1996-07-14T00:00:00.000Z,-1
410515167,FUITE_SIGNAL_TR,1996-06-20T00:00:00.000Z,1996,21/06/96,1996-06-21T00:00:00.000Z,0
410000100,FUITE_SIGNAL_TR,1986-10-01T00:00:00.000Z,1986,01/10/86,1986-10-01T00:00:00.000Z,-1
410000769,FUITE_SIGNAL_TR,1992-08-01T00:00:00.000Z,1992,01/08/92,1992-08-01T00:00:00.000Z,-1
410125278,FUITE_SIGNAL_TR,1986-10-01T00:00:00.000Z,1986,01/10/86,1986-10-01T00:00:00.000Z,0
410094478,FUITE_SIGNAL_TR,2020-09-22T00:00:00.000Z,2020,22/09/20,2020-09-22T00:00:00.000Z,0
410802216,FUITE_SIGNAL_TR,1976-12-01T00:00:00.000Z,1976,01/12/76,1976-12-01T00:00:00.000Z,0
410000151,FUITE_SIGNAL_TR,1977-08-01T00:00:00.000Z,1977,01/08/77,1977-08-01T00:00:00.000Z,-1
410000151,FUITE_SIGNAL_TR,1976-10-01T00:00:00.000Z,1976,01/10/76,1976-10-01T00:00:00.000Z,-1
410000142,FUITE_SIGNAL_TR,1977-12-01T00:00:00.000Z,1977,01/12/77,1977-12-01T00:00:00.000Z,-1
410000148,FUITE_SIGNAL_TR,1986-02-01T00:00:00.000Z,1986,01/02/86,1986-02-01T00:00:00.000Z,-1
410000149,FUITE_SIGNAL_TR,1995-01-01T00:00:00.000Z,1995,01/01/95,1995-01-01T00:00:00.000Z,-1
410000119,FUITE_SIGNAL_TR,1981-03-01T00:00:00.000Z,1981,01/03/81,1981-03-01T00:00:00.000Z,0
410000733,FUITE_SIGNAL_TR,1990-07-01T00:00:00.000Z,1990,01/07/90,1990-07-01T00:00:00.000Z,-1
410000312,FUITE_SIGNAL_TR,1986-03-01T00:00:00.000Z,1986,01/03/86,1986-03-01T00:00:00.000Z,0
410000312,FUITE_SIGNAL_TR,1969-09-01T00:00:00.000Z,1969,01/09/69,1969-09-01T00:00:00.000Z,0
410000312,FUITE_SIGNAL_TR,1973-07-01T00:00:00.000Z,1973,01/07/73,1973-07-01T00:00:00.000Z,0
410000244,FUITE_SIGNAL_TR,1985-08-01T00:00:00.000Z,1985,01/08/85,1985-08-01T00:00:00.000Z,-1
410000856,FUITE_SIGNAL_TR,1989-03-01T00:00:00.000Z,1989,01/03/89,1989-03-01T00:00:00.000Z,-1
410000169,FUITE_SIGNAL_TR,1993-01-01T00:00:00.000Z,1993,01/01/93,1993-01-01T00:00:00.000Z,-1
410912498,FUITE_SIGNAL_TR,2020-10-19T00:00:00.000Z,2020,19/10/20,2020-10-19T00:00:00.000Z,0
410000198,FUITE_SIGNAL_TR,1978-01-01T00:00:00.000Z,1978,01/01/78,1978-01-01T00:00:00.000Z,-1
410834292,FUITE_SIGNAL_TR,1978-08-01T00:00:00.000Z,1978,01/08/78,1978-08-01T00:00:00.000Z,-1
410831247,FUITE_SIGNAL_TR,1990-08-01T00:00:00.000Z,1990,01/08/90,1990-08-01T00:00:00.000Z,-1
410000175,FUITE_SIGNAL_TR,1982-12-01T00:00:00.000Z,1982,01/12/82,1982-12-01T00:00:00.000Z,0
410941397,FUITE_SIGNAL_TR,2020-10-20T00:00:00.000Z,2020,21/10/20,2020-10-21T00:00:00.000Z,0
410000217,FUITE_SIGNAL_TR,1981-06-01T00:00:00.000Z,1981,01/06/81,1981-06-01T00:00:00.000Z,0
410002373,FUITE_SIGNAL_TR,1992-02-01T00:00:00.000Z,1992,01/02/92,1992-02-01T00:00:00.000Z,0
410002371,FUITE_SIGNAL_TR,1986-01-01T00:00:00.000Z,1986,01/01/86,1986-01-01T00:00:00.000Z,0
410002387,FUITE_SIGNAL_TR,1981-06-01T00:00:00.000Z,1981,01/06/81,1981-06-01T00:00:00.000Z,-1
410002425,FUITE_SIGNAL_TR,1993-10-01T00:00:00.000Z,1993,01/10/93,1993-10-01T00:00:00.000Z,-1
410002429,FUITE_SIGNAL_TR,1977-10-01T00:00:00.000Z,1977,01/10/77,1977-10-01T00:00:00.000Z,-1
410032560,FUITE_SIGNAL_TR,2020-10-12T00:00:00.000Z,2020,13/10/20,2020-10-13T00:00:00.000Z,0
410002428,FUITE_SIGNAL_TR,1979-12-01T00:00:00.000Z,1979,01/12/79,1979-12-01T00:00:00.000Z,-1
410520254,FUITE_SIGNAL_TR,2000-01-01T00:00:00.000Z,2000,01/01/00,2000-01-01T00:00:00.000Z,-1
410002415,FUITE_SIGNAL_TR,1991-01-01T00:00:00.000Z,1991,01/01/91,1991-01-01T00:00:00.000Z,-1
410002414,FUITE_SIGNAL_TR,1988-01-01T00:00:00.000Z,1988,01/01/88,1988-01-01T00:00:00.000Z,-1
